entry_date,exit_date,entry_price,exit_price,stop_price,qqq_close,qqq_ma20,qqq_ma65,shares,notional,gross_pnl,net_pnl,R_multiple,exit_reason,cum_pnl,account_equity,tactical_equity
2022-01-10,2022-01-13,34.5279,33.6629,33.6629,370.1797,381.7013,377.8123,289,9978.57,-250.0,-250.0,-1.0,stop_loss,5551.179999999999,30551.18,15551.18
2022-01-24,2022-01-25,27.4552,26.7684,26.7684,344.0702,373.2791,378.4629,364,9993.69,-250.0,-250.0,-1.0,stop_loss,5301.179999999999,30301.18,15301.18
2022-01-31,2022-02-01,29.5278,28.7882,28.7882,353.5654,360.6572,376.3597,338,9980.4,-250.0,-250.0,-1.0,stop_loss,5051.179999999999,30051.18,15051.18
2022-02-14,2022-02-17,25.5163,24.8769,24.8769,338.4119,347.133,371.3379,391,9976.86,-250.0,-250.0,-1.0,stop_loss,4801.179999999999,29801.18,14801.18
2022-02-28,2022-03-01,25.053,24.4265,24.4265,337.7399,342.9146,364.2478,399,9996.16,-250.0,-250.0,-1.0,stop_loss,4551.179999999999,29551.18,14551.18
2022-03-28,2022-03-31,28.4246,27.7124,27.7124,355.8162,332.8286,349.4378,351,9977.05,-250.0,-250.0,-1.0,stop_loss,4301.179999999999,29301.18,14301.18
2022-04-04,2022-04-05,29.3941,28.6588,28.6588,360.0968,339.6996,346.8956,340,9993.99,-250.0,-250.0,-1.0,stop_loss,4051.1799999999994,29051.18,14051.18
2022-04-18,2022-04-21,22.5076,21.9446,21.9446,330.2496,345.9664,341.3195,444,9993.38,-250.0,-250.0,-1.0,stop_loss,3801.1799999999994,28801.18,13801.18
2022-04-25,2022-04-26,20.5592,20.0447,20.0447,321.3666,341.0291,338.6564,486,9991.75,-250.0,-250.0,-1.0,stop_loss,3551.1799999999994,28551.18,13551.18
2022-05-02,2022-05-04,18.2668,17.8098,17.8098,310.5432,329.6236,336.5564,547,9991.96,-250.0,-250.0,-1.0,stop_loss,3301.1799999999994,28301.18,13301.18
2022-05-23,2022-05-24,13.7013,13.3584,13.3584,286.1663,298.1129,324.1895,729,9988.27,-250.0,-250.0,-1.0,stop_loss,3051.1799999999994,28051.18,13051.18
2022-08-01,2022-08-02,15.9077,15.5096,15.5096,308.0042,290.5289,289.8704,628,9990.02,-250.0,-250.0,-1.0,stop_loss,2801.1799999999994,27801.18,12801.18
2022-08-15,2022-08-16,18.5725,18.1078,18.1078,325.3842,307.1205,291.6807,538,9991.99,-250.0,-250.0,-1.0,stop_loss,2551.1799999999994,27551.18,12551.18
2022-09-12,2022-09-13,14.7711,14.4012,14.4012,303.5785,304.1794,294.655,676,9985.24,-250.0,-250.0,-1.0,stop_loss,2301.1799999999994,27301.18,12301.18
2022-09-19,2022-09-20,12.0299,11.729,11.729,284.8534,295.1793,295.2876,831,9996.81,-250.0,-250.0,-1.0,stop_loss,2051.1799999999994,27051.18,12051.18
2022-10-03,2022-10-07,9.8665,9.6197,9.6197,267.7064,280.6978,294.5058,1013,9994.75,-250.0,-250.0,-1.0,stop_loss,1801.1799999999994,26801.18,11801.18
2022-10-17,2022-10-21,9.217,8.9864,8.9864,263.6154,267.8248,291.8135,1084,9991.22,-250.0,-250.0,-1.0,stop_loss,1551.1799999999994,26551.18,11551.18
2022-10-24,2022-10-27,10.1578,9.9037,9.9037,272.5216,266.0,289.819,984,9995.27,-250.0,-250.0,-1.0,stop_loss,1301.1799999999994,26301.18,11301.18
2022-11-07,2022-11-09,8.8445,8.6233,8.6233,261.8928,265.0834,283.9163,1130,9994.28,-250.0,-250.0,-1.0,stop_loss,1051.1799999999994,26051.18,11051.18
2022-12-12,2022-12-14,10.3393,10.0807,10.0807,279.4997,279.7988,273.38,967,9998.07,-250.0,-250.0,-1.0,stop_loss,801.1799999999994,25801.18,10801.18
2023-01-23,2023-01-25,10.4313,10.1704,10.1704,283.4849,266.7614,271.5505,958,9993.22,-250.0,-250.0,-1.0,stop_loss,551.1799999999994,25551.18,10551.18
2023-02-06,2023-02-09,11.9387,11.64,11.64,297.8377,282.5505,274.8233,837,9992.67,-250.0,-250.0,-1.0,stop_loss,301.1799999999994,25301.18,10301.18
2023-02-13,2023-02-14,11.9771,11.6773,11.6773,298.7304,289.3781,277.7713,834,9988.88,-250.0,-250.0,-1.0,stop_loss,51.17999999999938,25051.18,10051.18
2023-03-13,2023-03-17,10.2393,11.7947,9.9832,285.1822,291.3642,281.2206,976,9993.58,1518.01,1518.01,6.072,time_exit,1569.1899999999994,26569.19,11569.189999999999
2023-03-20,2023-03-24,11.9195,12.467,11.6211,300.6373,290.8788,282.6945,838,9988.52,458.81,458.81,1.835,time_exit,2027.9999999999993,27028.0,12028.0
2023-04-03,2023-04-05,13.5485,13.2098,13.2098,314.5701,299.6265,289.0503,738,9998.82,-250.0,-250.0,-1.0,stop_loss,1777.9999999999993,26778.0,11778.0
2023-04-10,2023-04-12,13.2154,12.8847,12.8847,312.3299,304.4095,292.2189,756,9990.82,-250.0,-250.0,-1.0,stop_loss,1527.9999999999993,26528.0,11528.0
2023-04-17,2023-04-20,13.2781,12.9461,12.9461,313.283,308.7627,295.79,753,9998.44,-250.0,-250.0,-1.0,stop_loss,1277.9999999999993,26278.0,11278.0
2023-05-01,2023-05-02,13.6016,13.2615,13.2615,316.5746,311.9604,300.9611,735,9997.21,-250.0,-250.0,-1.0,stop_loss,1027.9999999999993,26028.0,11028.0
2023-05-08,2023-05-12,13.732,13.872,13.3886,318.0485,312.3712,302.5927,728,9996.91,101.94,101.94,0.408,time_exit,1129.9399999999994,26129.94,11129.939999999999
2023-05-15,2023-05-19,14.0845,15.3254,13.7324,321.0944,314.3044,304.1264,710,9999.99,881.04,881.04,3.524,time_exit,2010.9799999999993,27010.98,12010.98
2023-05-22,2023-05-23,15.4847,15.0971,15.0971,331.7553,318.3963,306.3743,645,9987.65,-250.0,-250.0,-1.0,stop_loss,1760.9799999999993,26760.98,11760.98
2023-06-05,2023-06-07,17.8169,17.3712,17.3712,348.7145,330.677,313.4237,561,9995.26,-250.0,-250.0,-1.0,stop_loss,1510.9799999999993,26510.98,11510.98
2023-06-12,2023-06-16,18.5846,19.6999,18.1199,354.2071,338.0511,317.7709,538,9998.5,600.07,600.07,2.4,time_exit,2111.0499999999993,27111.05,12111.05
2023-07-03,2023-07-06,19.9947,19.4947,19.4947,364.3354,355.9921,330.8136,500,9997.37,-250.0,-250.0,-1.0,stop_loss,1861.0499999999993,26861.05,11861.05
2023-07-10,2023-07-14,19.3263,21.3219,18.8428,360.4685,358.9715,333.7844,517,9991.7,1031.73,1031.73,4.127,time_exit,2892.7799999999993,27892.78,12892.779999999999
2023-07-17,2023-07-20,21.9128,21.3646,21.3646,376.4572,362.4101,338.3751,456,9992.26,-250.0,-250.0,-1.0,stop_loss,2642.7799999999993,27642.78,12642.779999999999
2023-08-07,2023-08-08,20.421,19.9097,19.9097,369.1566,371.9268,352.2741,489,9985.86,-250.0,-250.0,-1.0,stop_loss,2392.7799999999993,27392.78,12392.779999999999
2023-08-14,2023-08-15,19.5637,19.0744,19.0744,364.3944,370.1198,355.8732,511,9997.03,-250.0,-250.0,-1.0,stop_loss,2142.7799999999993,27142.78,12142.779999999999
2023-08-21,2023-08-24,18.4835,18.0214,18.0214,358.048,365.6705,358.53,541,9999.58,-250.0,-250.0,-1.0,stop_loss,1892.7799999999993,26892.78,11892.779999999999
2023-09-11,2023-09-12,20.2854,19.7772,19.7772,370.9079,363.3632,364.3577,492,9980.4,-250.0,-250.0,-1.0,stop_loss,1642.7799999999993,26642.78,11642.779999999999
2023-09-18,2023-09-19,19.2973,18.8146,18.8146,365.2273,365.8356,365.4391,518,9995.98,-250.0,-250.0,-1.0,stop_loss,1392.7799999999993,26392.78,11392.779999999999
2023-09-25,2023-09-26,17.5473,17.1079,17.1079,354.3392,365.3821,365.1403,569,9984.42,-250.0,-250.0,-1.0,stop_loss,1142.7799999999993,26142.78,11142.779999999999
2023-10-02,2023-10-03,17.7272,17.2839,17.2839,355.9651,361.2204,364.7918,564,9998.11,-250.0,-250.0,-1.0,stop_loss,892.7799999999993,25892.78,10892.779999999999
2023-10-09,2023-10-13,18.4222,18.1841,17.961,361.1874,357.915,364.2399,542,9984.85,-129.09,-129.09,-0.516,time_exit,763.6899999999993,25763.69,10763.689999999999
2023-10-16,2023-10-17,18.7965,18.3266,18.3266,363.9957,356.9716,363.9603,532,9999.75,-250.0,-250.0,-1.0,stop_loss,513.6899999999993,25513.69,10513.689999999999
2023-10-23,2023-10-25,16.7161,16.2981,16.2981,350.4571,356.5785,362.4168,598,9996.24,-250.0,-250.0,-1.0,stop_loss,263.68999999999926,25263.69,10263.689999999999
2023-10-30,2023-11-03,15.7051,18.2667,15.312,344.0819,354.6497,360.2603,636,9988.43,1629.19,1629.19,6.517,time_exit,1892.8799999999992,26892.879999999997,11892.88
2023-11-06,2023-11-10,18.4757,19.8173,18.0136,363.7986,354.8255,359.1117,541,9995.36,725.79,725.79,2.903,time_exit,2618.669999999999,27618.67,12618.669999999998
2023-11-13,2023-11-17,19.6374,20.979,19.1463,371.6813,356.1498,359.4763,509,9995.45,682.86,682.86,2.731,time_exit,3301.5299999999993,28301.53,13301.529999999999
2023-11-20,2023-11-21,21.7275,21.1841,21.1841,385.013,362.6467,361.2997,460,9994.67,-250.0,-250.0,-1.0,stop_loss,3051.5299999999993,28051.53,13051.529999999999
2023-11-27,2023-11-30,21.4116,20.8763,20.8763,383.4661,370.4689,362.8415,467,9999.22,-250.0,-250.0,-1.0,stop_loss,2801.5299999999993,27801.53,12801.529999999999
2023-12-04,2023-12-08,20.8915,21.7907,20.3685,380.6578,378.1994,364.1661,478,9986.14,429.83,429.83,1.719,time_exit,3231.359999999999,28231.36,13231.359999999999
2023-12-11,2023-12-15,22.3449,23.9343,21.7856,389.7229,382.493,365.3505,447,9988.15,710.49,710.49,2.842,time_exit,3941.8499999999995,28941.85,13941.849999999999
2023-12-18,2023-12-20,24.435,23.8237,23.8237,401.9147,387.3647,367.6196,409,9993.91,-250.0,-250.0,-1.0,stop_loss,3691.8499999999995,28691.85,13691.849999999999
2024-01-08,2024-01-12,23.8002,24.5764,23.2049,400.022,398.5439,376.7274,420,9996.07,326.03,326.03,1.304,time_exit,4017.879999999999,29017.879999999997,14017.88
2024-01-29,2024-01-30,27.8621,27.1637,27.1637,422.9397,407.0766,388.1394,358,9974.62,-250.0,-250.0,-1.0,stop_loss,3767.879999999999,28767.879999999997,13767.88
2024-03-25,2024-04-01,30.3733,30.3488,29.6134,439.9285,435.4117,420.7695,329,9992.8,-8.06,-8.06,-0.032,time_exit,3759.8199999999993,28759.82,13759.82
2024-04-01,2024-04-02,30.3488,29.5889,29.5889,440.1165,436.4973,423.0522,329,9984.74,-250.0,-250.0,-1.0,stop_loss,3509.8199999999993,28509.82,13509.82
2024-04-22,2024-04-26,24.9493,27.0856,24.3243,414.2703,431.7884,429.4845,400,9979.72,854.51,854.51,3.418,time_exit,4364.329999999999,29364.329999999998,14364.329999999998
2024-05-06,2024-05-10,28.6927,28.9915,27.9743,435.4675,425.2121,430.3889,348,9985.05,104.01,104.01,0.416,time_exit,4468.339999999999,29468.34,14468.34
2024-05-20,2024-05-24,31.4757,32.0196,30.687,449.9683,432.873,432.6901,317,9977.79,172.41,172.41,0.69,time_exit,4640.749999999999,29640.75,14640.75
2024-06-10,2024-06-14,33.2347,36.3411,32.4014,459.7805,450.2675,437.1804,300,9970.41,931.92,931.92,3.728,time_exit,5572.669999999999,30572.67,15572.669999999998
2024-06-17,2024-06-20,37.6591,36.7157,36.7157,479.7907,457.0673,440.0198,265,9979.67,-250.0,-250.0,-1.0,stop_loss,5322.669999999999,30322.67,15322.669999999998
2024-07-01,2024-07-08,36.9031,40.4148,35.9771,477.4425,468.5102,445.3376,270,9963.83,948.18,948.18,3.793,time_exit,6270.849999999999,31270.85,16270.849999999999
2024-07-08,2024-07-11,40.4148,39.4027,39.4027,492.7192,475.4467,448.4189,247,9982.47,-250.0,-250.0,-1.0,stop_loss,6020.849999999999,31020.85,16020.849999999999
2024-07-22,2024-07-24,36.4752,35.5628,35.5628,477.8388,482.8052,456.6048,274,9994.2,-250.0,-250.0,-1.0,stop_loss,5770.849999999999,30770.85,15770.849999999999
2024-08-05,2024-08-09,26.3727,28.945,25.7131,431.325,470.6022,462.1754,379,9995.25,974.92,974.92,3.9,time_exit,6745.7699999999995,31745.77,16745.77
2024-08-12,2024-08-16,29.1418,33.7602,28.4129,447.1863,457.7492,462.8554,343,9995.63,1584.12,1584.12,6.336,time_exit,8329.89,33329.89,18329.89
2024-08-19,2024-08-22,35.0685,34.1913,34.1913,476.7985,454.8202,464.9064,285,9994.52,-250.0,-250.0,-1.0,stop_loss,8079.889999999999,33079.89,18079.89
2024-09-09,2024-09-13,29.0729,33.1257,28.3441,450.2376,464.7421,468.161,343,9972.01,1390.11,1390.11,5.56,time_exit,9470.0,34470.0,19470.0
2024-09-16,2024-09-20,32.683,34.493,31.8634,468.8431,465.8785,468.4575,305,9968.33,552.05,552.05,2.208,time_exit,10022.05,35022.05,20022.05
2024-09-23,2024-09-27,34.7488,35.4923,33.8777,479.2246,465.659,468.3145,287,9972.9,213.38,213.38,0.854,time_exit,10235.429999999998,35235.43,20235.43
2024-09-30,2024-10-01,35.7686,34.8726,34.8726,484.2148,469.0532,468.9877,279,9979.44,-250.0,-250.0,-1.0,stop_loss,9985.429999999998,34985.43,19985.43
2024-10-14,2024-10-15,37.5992,36.6558,36.6558,493.5704,481.5014,468.484,265,9963.79,-250.0,-250.0,-1.0,stop_loss,9735.429999999998,34735.43,19735.43
2024-10-21,2024-10-23,37.0318,36.1059,36.1059,491.5068,485.0636,469.0536,270,9998.58,-250.0,-250.0,-1.0,stop_loss,9485.429999999998,34485.43,19485.43
2024-11-18,2024-11-22,37.3871,38.6108,36.4507,496.0704,495.6012,481.5856,267,9982.34,326.73,326.73,1.307,time_exit,9812.159999999998,34812.159999999996,19812.159999999996
2024-12-02,2024-12-06,40.698,43.2934,39.6776,511.2198,501.973,485.8084,245,9971.0,635.88,635.88,2.544,time_exit,10448.039999999997,35448.03999999999,20448.039999999997
2024-12-16,2024-12-18,46.0319,44.8798,44.8798,533.9191,511.9327,495.3373,217,9988.93,-250.0,-250.0,-1.0,stop_loss,10198.039999999997,35198.03999999999,20198.039999999997
2024-12-23,2024-12-27,42.1105,41.0556,41.0556,519.5765,516.4662,498.8202,237,9980.18,-250.0,-250.0,-1.0,stop_loss,9948.039999999997,34948.03999999999,19948.039999999997
2024-12-30,2024-12-31,40.2292,39.2212,39.2212,512.3622,519.9471,501.2228,248,9976.85,-250.0,-250.0,-1.0,stop_loss,9698.039999999997,34698.03999999999,19698.039999999997
2025-01-06,2025-01-07,42.1847,41.1299,41.1299,521.2359,519.4848,503.205,237,9997.78,-250.0,-250.0,-1.0,stop_loss,9448.039999999997,34448.03999999999,19448.039999999997
2025-01-13,2025-01-17,37.64,41.1599,36.6966,502.3755,516.8614,504.8257,265,9974.6,932.78,932.78,3.731,time_exit,10380.819999999998,35380.82,20380.82
2025-01-27,2025-01-31,39.1797,40.952,38.1993,510.971,514.9826,508.7552,255,9990.82,451.95,451.95,1.808,time_exit,10832.769999999999,35832.77,20832.769999999997
2025-02-03,2025-02-07,39.9619,40.957,38.9619,514.8464,515.8203,510.9368,250,9990.47,248.77,248.77,0.995,time_exit,11081.539999999999,36081.54,21081.54
2025-02-10,2025-02-12,42.3976,41.3338,41.3338,525.9163,518.4203,513.7376,235,9963.44,-250.0,-250.0,-1.0,stop_loss,10831.539999999999,35831.54,20831.54
2025-03-17,2025-03-18,31.2338,30.4526,30.4526,479.729,498.0931,512.681,320,9994.83,-250.0,-250.0,-1.0,stop_loss,10581.539999999999,35581.54,20581.54
2025-03-24,2025-03-26,32.7388,31.9192,31.9192,488.2964,485.4161,509.0954,305,9985.35,-250.0,-250.0,-1.0,stop_loss,10331.539999999999,35331.54,20331.54
2025-03-31,2025-04-01,28.4511,27.7388,27.7388,466.6612,478.8341,505.981,351,9986.33,-250.0,-250.0,-1.0,stop_loss,10081.539999999999,35081.54,20081.54
2025-04-07,2025-04-08,20.4818,19.9695,19.9695,421.649,468.8443,500.4814,488,9995.12,-250.0,-250.0,-1.0,stop_loss,9831.539999999999,34831.54,19831.54
2025-05-05,2025-05-06,28.9973,28.2705,28.2705,483.5892,455.8928,483.6604,344,9975.06,-250.0,-250.0,-1.0,stop_loss,9581.539999999999,34581.54,19581.54
2025-05-12,2025-05-16,32.8255,35.477,32.0031,505.4036,467.9589,481.0791,304,9978.95,806.04,806.04,3.224,time_exit,10387.579999999998,35387.58,20387.579999999998
2025-05-19,2025-05-20,35.5713,34.6816,34.6816,519.4954,485.8811,480.4149,281,9995.54,-250.0,-250.0,-1.0,stop_loss,10137.579999999998,35137.58,20137.579999999998
2025-06-02,2025-06-06,35.5564,36.8474,34.6667,520.6897,507.0815,479.4595,281,9991.35,362.76,362.76,1.451,time_exit,10500.339999999998,35500.34,20500.339999999997
2025-06-09,2025-06-13,37.0112,36.0853,36.0853,528.1436,517.7588,481.8205,270,9993.03,-250.0,-250.0,-1.0,stop_loss,10250.339999999998,35250.34,20250.339999999997
2025-06-16,2025-06-17,37.6369,36.6935,36.6935,531.7162,521.6724,486.1641,265,9973.77,-250.0,-250.0,-1.0,stop_loss,10000.339999999998,35000.34,20000.339999999997
2025-06-23,2025-06-27,37.0907,40.5405,36.1613,529.6832,524.0522,489.259,269,9977.39,928.01,928.01,3.712,time_exit,10928.349999999999,35928.35,20928.35
2025-06-30,2025-07-01,41.3272,40.2899,40.2899,549.5992,531.0953,493.8947,241,9959.86,-250.0,-250.0,-1.0,stop_loss,10678.349999999999,35678.35,20678.35
2025-07-14,2025-07-16,42.1289,41.074,41.074,554.1524,542.0977,507.7457,237,9984.54,-250.0,-250.0,-1.0,stop_loss,10428.349999999999,35428.35,20428.35
2025-07-21,2025-07-22,43.8517,42.7552,42.7552,562.0829,549.9714,515.743,228,9998.18,-250.0,-250.0,-1.0,stop_loss,10178.349999999999,35178.35,20178.35
2025-07-28,2025-08-01,44.7081,43.587,43.587,566.0383,555.8336,525.0414,223,9969.9,-250.0,-250.0,-1.0,stop_loss,9928.349999999999,34928.35,19928.35
2025-08-04,2025-08-08,43.5479,45.8881,42.4562,562.0131,558.8519,532.0553,229,9972.48,535.91,535.91,2.144,time_exit,10464.259999999998,35464.259999999995,20464.26
2025-08-18,2025-08-19,46.3761,45.2133,45.2133,574.975,566.9852,544.3937,215,9970.86,-250.0,-250.0,-1.0,stop_loss,10214.259999999998,35214.259999999995,20214.26
2025-09-08,2025-09-12,46.3711,48.1786,45.2083,576.7285,571.2668,555.5917,215,9969.79,388.6,388.6,1.554,time_exit,10602.859999999999,35602.86,20602.86
2025-09-15,2025-09-17,49.4084,48.1708,48.1708,589.4911,572.9187,559.8003,202,9980.5,-250.0,-250.0,-1.0,stop_loss,10352.859999999999,35352.86,20352.86
2025-09-22,2025-09-23,52.142,50.8331,50.8331,600.6677,579.4548,564.8392,191,9959.12,-250.0,-250.0,-1.0,stop_loss,10102.859999999999,35102.86,20102.86
2025-10-13,2025-10-14,51.4492,50.1606,50.1606,600.4782,598.2853,577.4436,194,9981.15,-250.0,-250.0,-1.0,stop_loss,9852.859999999999,34852.86,19852.86
2025-10-20,2025-10-22,53.7718,52.4204,52.4204,609.9839,600.2992,580.9061,185,9947.78,-250.0,-250.0,-1.0,stop_loss,9602.859999999999,34602.86,19602.86
2025-10-27,2025-10-31,58.028,58.1726,56.5746,626.4919,604.7932,584.8237,172,9980.82,24.86,24.86,0.099,time_exit,9627.72,34627.72,19627.72
2025-11-10,2025-11-11,56.174,54.7695,54.7695,621.6442,615.0002,593.9055,178,9998.98,-250.0,-250.0,-1.0,stop_loss,9377.72,34377.72,19377.72
2025-11-24,2025-11-25,50.916,49.6405,49.6405,603.6202,612.6227,598.6516,196,9979.53,-250.0,-250.0,-1.0,stop_loss,9127.72,34127.72,19127.72
2025-12-01,2025-12-05,53.8764,55.9697,52.5251,615.5996,609.4194,601.241,185,9967.14,387.25,387.25,1.549,time_exit,9514.97,34514.97,19514.97
2025-12-29,2025-12-31,54.4001,53.0339,53.0339,620.0881,617.93,611.3277,183,9955.21,-250.0,-250.0,-1.0,stop_loss,9264.97,34264.97,19264.97
2026-01-12,2026-01-14,55.7977,54.4011,54.4011,626.3802,616.94,613.8273,179,9987.8,-250.0,-250.0,-1.0,stop_loss,9014.97,34014.97,19014.97
2026-01-26,2026-01-29,54.9891,53.6079,53.6079,624.6724,619.8909,616.2831,181,9953.02,-250.0,-250.0,-1.0,stop_loss,8764.97,33764.97,18764.97
2026-02-02,2026-02-03,55.009,53.6278,53.6278,625.3515,622.3962,617.0758,181,9956.64,-250.0,-250.0,-1.0,stop_loss,8514.97,33514.97,18514.97
2026-02-09,2026-02-11,51.6546,50.3593,50.3593,613.5464,618.9366,615.6175,193,9969.34,-250.0,-250.0,-1.0,stop_loss,8264.97,33264.97,18264.97
2026-03-02,2026-03-03,49.618,48.3742,48.3742,607.3242,607.5589,615.6094,201,9973.21,-250.0,-250.0,-1.0,stop_loss,8014.969999999999,33014.97,18014.97
2026-03-09,2026-03-12,49.3085,48.0709,48.0709,606.9946,606.2436,614.8585,202,9960.31,-250.0,-250.0,-1.0,stop_loss,7764.969999999999,32764.97,17764.97
2026-03-16,2026-03-18,47.3817,46.1968,46.1968,599.6239,604.5138,613.1617,211,9997.53,-250.0,-250.0,-1.0,stop_loss,7514.969999999999,32514.97,17514.97
2026-04-06,2026-04-07,44.1,42.9938,42.9938,588.5,588.4875,605.9589,226,9966.6,-250.0,-250.0,-1.0,stop_loss,7264.969999999999,32264.97,17264.97
2026-04-13,2026-04-17,50.66,58.59,49.391,617.39,589.6338,605.1029,197,9980.02,1562.21,1562.21,6.249,time_exit,8827.18,33827.18,18827.18
