entry_date,exit_date,direction,entry_price,exit_price,stop_price,shares,notional,gross_pnl,net_pnl,R_multiple,exit_reason,cum_pnl,equity
2023-01-23,2023-01-25,LONG,10.4313,10.1704,10.1704,958,9993.22,-250.0,-250.0,-1.0,stop_loss,-4411.57,5588.43
2023-01-30,2023-01-31,SHORT,10.5273,10.7908,10.7908,949,9990.45,-250.0,-250.0,-1.0,stop_loss,-4661.57,5338.43
2023-02-06,2023-02-09,LONG,11.9387,11.64,11.64,837,9992.67,-250.0,-250.0,-1.0,stop_loss,-4911.57,5088.43
2023-02-13,2023-02-14,LONG,11.9771,11.6773,11.6773,834,9988.88,-250.0,-250.0,-1.0,stop_loss,-5161.57,4838.43
2023-02-27,2023-03-03,SHORT,10.6762,10.9433,10.9433,936,9992.88,-250.0,-250.0,-1.0,stop_loss,-5411.57,4588.43
2023-03-06,2023-03-16,SHORT,11.3098,11.5926,11.5926,884,9997.88,-250.0,-250.0,-1.0,stop_loss,-5661.57,4338.43
2023-03-20,2023-03-31,LONG,11.9195,13.6451,11.6211,838,9988.52,1446.08,1446.08,5.784,time_exit,-4215.49,5784.51
2023-04-03,2023-04-05,LONG,13.5485,13.2098,13.2098,738,9998.82,-250.0,-250.0,-1.0,stop_loss,-4465.49,5534.51
2023-04-10,2023-04-12,LONG,13.2154,12.8847,12.8847,756,9990.82,-250.0,-250.0,-1.0,stop_loss,-4715.49,5284.51
2023-04-17,2023-04-20,LONG,13.2781,12.9461,12.9461,753,9998.44,-250.0,-250.0,-1.0,stop_loss,-4965.49,5034.51
2023-04-24,2023-04-27,SHORT,12.8967,13.2193,13.2193,775,9994.94,-250.0,-250.0,-1.0,stop_loss,-5215.49,4784.51
2023-05-01,2023-05-02,LONG,13.6017,13.2615,13.2615,735,9997.21,-250.0,-250.0,-1.0,stop_loss,-5465.49,4534.51
2023-05-08,2023-05-19,LONG,13.732,15.3254,13.3886,728,9996.91,1159.98,1159.98,4.64,time_exit,-4305.51,5694.49
2023-05-22,2023-05-23,LONG,15.4847,15.0971,15.0971,645,9987.65,-250.0,-250.0,-1.0,stop_loss,-4555.51,5444.49
2023-06-05,2023-06-07,LONG,17.8169,17.3712,17.3712,561,9995.26,-250.0,-250.0,-1.0,stop_loss,-4805.51,5194.49
2023-06-12,2023-06-26,LONG,18.5846,18.1199,18.1199,538,9998.5,-250.0,-250.0,-1.0,stop_loss,-5055.51,4944.49
2023-07-03,2023-07-06,LONG,19.9947,19.4947,19.4947,500,9997.37,-250.0,-250.0,-1.0,stop_loss,-5305.51,4694.49
2023-07-10,2023-07-21,LONG,19.3263,20.6777,18.8428,517,9991.7,698.67,698.67,2.795,time_exit,-4606.84,5393.16
2023-07-24,2023-07-25,SHORT,20.76,21.2798,21.2798,481,9985.58,-250.0,-250.0,-1.0,stop_loss,-4856.84,5143.16
2023-07-31,2023-08-11,SHORT,21.9467,18.934,22.4962,455,9985.77,1370.81,1370.81,5.483,time_exit,-3486.03,6513.969999999999
2023-08-14,2023-08-15,LONG,19.5637,19.0744,19.0744,511,9997.03,-250.0,-250.0,-1.0,stop_loss,-3736.03,6263.969999999999
2023-08-21,2023-08-24,LONG,18.4835,18.0214,18.0214,541,9999.58,-250.0,-250.0,-1.0,stop_loss,-3986.03,6013.969999999999
2023-08-28,2023-08-29,SHORT,18.8371,19.3088,19.3088,530,9983.66,-250.0,-250.0,-1.0,stop_loss,-4236.030000000001,5763.969999999999
2023-09-11,2023-09-12,LONG,20.2854,19.7772,19.7772,492,9980.4,-250.0,-250.0,-1.0,stop_loss,-4486.030000000001,5513.969999999999
2023-09-18,2023-09-19,LONG,19.2972,18.8146,18.8146,518,9995.97,-250.0,-250.0,-1.0,stop_loss,-4736.030000000001,5263.969999999999
2023-09-25,2023-09-26,LONG,17.5473,17.1079,17.1079,569,9984.41,-250.0,-250.0,-1.0,stop_loss,-4986.030000000001,5013.969999999999
2023-10-02,2023-10-03,LONG,17.7272,17.2839,17.2839,564,9998.11,-250.0,-250.0,-1.0,stop_loss,-5236.030000000001,4763.969999999999
2023-10-09,2023-10-17,LONG,18.4222,17.961,17.961,542,9984.85,-250.0,-250.0,-1.0,stop_loss,-5486.030000000001,4513.969999999999
2023-10-23,2023-10-25,LONG,16.7161,16.2981,16.2981,598,9996.24,-250.0,-250.0,-1.0,stop_loss,-5736.030000000001,4263.969999999999
2023-10-30,2023-11-10,LONG,15.7051,19.8173,15.312,636,9988.43,2615.36,2615.36,10.461,time_exit,-3120.6700000000005,6879.33
2023-11-13,2023-11-27,LONG,19.6374,21.4116,19.1463,509,9995.45,903.06,903.06,3.612,time_exit,-2217.6100000000006,7782.389999999999
2023-12-04,2023-12-15,LONG,20.8915,23.9343,20.3685,478,9986.14,1454.47,1454.47,5.818,time_exit,-763.1400000000006,9236.859999999999
2023-12-18,2023-12-20,LONG,24.435,23.8237,23.8237,409,9993.91,-250.0,-250.0,-1.0,stop_loss,-1013.1400000000006,8986.859999999999
2024-01-08,2024-01-22,LONG,23.8002,26.7343,23.2049,420,9996.07,1232.34,1232.34,4.929,time_exit,219.19999999999936,10219.199999999999
2024-01-29,2024-01-30,LONG,27.8621,27.1637,27.1637,358,9974.62,-250.0,-250.0,-1.0,stop_loss,-30.800000000000637,9969.199999999999
2024-02-05,2024-02-07,SHORT,27.8035,28.4999,28.4999,359,9981.45,-250.0,-250.0,-1.0,stop_loss,-280.80000000000064,9719.199999999999
2024-02-12,2024-02-23,SHORT,29.0777,29.8066,29.8066,343,9973.66,-250.0,-250.0,-1.0,stop_loss,-530.8000000000006,9469.199999999999
2024-02-26,2024-03-01,SHORT,29.068,29.7947,29.7947,344,9999.38,-250.0,-250.0,-1.0,stop_loss,-780.8000000000006,9219.199999999999
2024-03-04,2024-03-08,SHORT,30.4545,31.2167,31.2167,328,9989.06,-250.0,-250.0,-1.0,stop_loss,-1030.8000000000006,8969.199999999999
2024-03-11,2024-03-12,SHORT,28.9801,29.7047,29.7047,345,9998.13,-250.0,-250.0,-1.0,stop_loss,-1280.8000000000006,8719.199999999999
2024-03-18,2024-03-20,SHORT,28.9947,29.7215,29.7215,344,9974.18,-250.0,-250.0,-1.0,stop_loss,-1530.8000000000006,8469.199999999999
2024-03-25,2024-04-02,LONG,30.3733,29.6134,29.6134,329,9992.8,-250.0,-250.0,-1.0,stop_loss,-1780.8000000000006,8219.199999999999
2024-04-08,2024-04-11,SHORT,29.3492,30.0845,30.0845,340,9978.74,-250.0,-250.0,-1.0,stop_loss,-2030.8000000000006,7969.199999999999
2024-04-15,2024-04-26,SHORT,27.3256,27.0856,28.0106,365,9973.86,87.63,87.63,0.351,time_exit,-1943.1700000000005,8056.83
2024-04-29,2024-05-06,SHORT,27.4089,28.0958,28.0958,364,9976.85,-250.0,-250.0,-1.0,stop_loss,-2193.1700000000005,7806.83
2024-05-13,2024-05-15,SHORT,29.1826,29.9136,29.9136,342,9980.46,-250.0,-250.0,-1.0,stop_loss,-2443.1700000000005,7556.83
2024-05-20,2024-05-30,LONG,31.4757,30.6871,30.6871,317,9977.8,-250.0,-250.0,-1.0,stop_loss,-2693.1700000000005,7306.83
2024-06-03,2024-06-05,SHORT,30.9367,31.7107,31.7107,323,9992.56,-250.0,-250.0,-1.0,stop_loss,-2943.1700000000005,7056.83
2024-06-10,2024-06-24,LONG,33.2347,35.2191,32.4014,300,9970.41,595.31,595.31,2.381,time_exit,-2347.8600000000006,7652.139999999999
2024-07-01,2024-07-15,LONG,36.9031,39.9574,35.9771,270,9963.83,824.67,824.67,3.299,time_exit,-1523.1900000000005,8476.81
2024-07-22,2024-07-24,LONG,36.4752,35.5628,35.5628,274,9994.2,-250.0,-250.0,-1.0,stop_loss,-1773.1900000000005,8226.81
2024-07-29,2024-07-31,SHORT,32.1961,33.0026,33.0026,310,9980.8,-250.0,-250.0,-1.0,stop_loss,-2023.1900000000005,7976.8099999999995
2024-08-05,2024-08-16,LONG,26.3727,33.7602,25.7131,379,9995.25,2799.86,2799.86,11.199,time_exit,776.6699999999996,10776.67
2024-08-19,2024-08-22,LONG,35.0685,34.1913,34.1913,285,9994.52,-250.0,-250.0,-1.0,stop_loss,526.6699999999996,10526.67
2024-08-26,2024-09-09,SHORT,33.6717,29.0729,34.5162,296,9966.81,1361.23,1361.23,5.445,time_exit,1887.8999999999996,11887.9
2024-09-16,2024-09-27,LONG,32.6831,35.4923,31.8634,305,9968.33,856.82,856.82,3.427,time_exit,2744.72,12744.72
2024-09-30,2024-10-01,LONG,35.7686,34.8726,34.8726,279,9979.44,-250.0,-250.0,-1.0,stop_loss,2494.72,12494.72
2024-10-07,2024-10-08,SHORT,34.3426,35.2017,35.2017,291,9993.7,-250.0,-250.0,-1.0,stop_loss,2244.72,12244.72
2024-10-14,2024-10-15,LONG,37.5992,36.6558,36.6558,265,9963.79,-250.0,-250.0,-1.0,stop_loss,1994.7199999999998,11994.72
2024-10-21,2024-10-23,LONG,37.0318,36.1059,36.1059,270,9998.58,-250.0,-250.0,-1.0,stop_loss,1744.7199999999998,11744.72
2024-10-28,2024-10-29,SHORT,36.9134,37.8393,37.8393,270,9966.61,-250.0,-250.0,-1.0,stop_loss,1494.7199999999998,11494.72
2024-11-04,2024-11-05,SHORT,34.6732,35.5413,35.5413,288,9985.88,-250.0,-250.0,-1.0,stop_loss,1244.7199999999998,11244.72
2024-11-11,2024-11-22,SHORT,40.7572,38.6108,41.7776,245,9985.51,525.87,525.87,2.103,time_exit,1770.5899999999997,11770.59
2024-11-25,2024-12-02,SHORT,38.7884,39.7612,39.7612,257,9968.62,-250.0,-250.0,-1.0,stop_loss,1520.5899999999997,11520.59
2024-12-09,2024-12-11,SHORT,42.2819,43.3412,43.3412,236,9978.52,-250.0,-250.0,-1.0,stop_loss,1270.5899999999997,11270.59
2024-12-16,2024-12-18,LONG,46.0319,44.8798,44.8798,217,9988.93,-250.0,-250.0,-1.0,stop_loss,1020.5899999999997,11020.59
2024-12-23,2024-12-27,LONG,42.1105,41.0556,41.0556,237,9980.18,-250.0,-250.0,-1.0,stop_loss,770.5899999999997,10770.59
2024-12-30,2024-12-31,LONG,40.2292,39.2212,39.2212,248,9976.85,-250.0,-250.0,-1.0,stop_loss,520.5899999999997,10520.59
2025-01-06,2025-01-07,LONG,42.1847,41.1299,41.1299,237,9997.78,-250.0,-250.0,-1.0,stop_loss,270.5899999999997,10270.59
2025-01-13,2025-01-27,LONG,37.64,39.1797,36.6966,265,9974.6,408.01,408.01,1.632,time_exit,678.5999999999997,10678.6
2025-02-03,2025-02-14,LONG,39.9619,44.4719,38.9619,250,9990.47,1127.52,1127.52,4.51,time_exit,1806.1199999999997,11806.119999999999
2025-02-24,2025-03-07,SHORT,39.952,33.3725,40.952,250,9987.99,1644.86,1644.86,6.579,time_exit,3450.9799999999996,13450.98
2025-03-10,2025-03-11,SHORT,29.61,30.3518,30.3518,337,9978.57,-250.0,-250.0,-1.0,stop_loss,3200.9799999999996,13200.98
2025-03-17,2025-03-18,LONG,31.2338,30.4526,30.4526,320,9994.83,-250.0,-250.0,-1.0,stop_loss,2950.9799999999996,12950.98
2025-03-24,2025-03-26,LONG,32.7388,31.9192,31.9192,305,9985.35,-250.0,-250.0,-1.0,stop_loss,2700.9799999999996,12700.98
2025-03-31,2025-04-01,LONG,28.4511,27.7388,27.7388,351,9986.33,-250.0,-250.0,-1.0,stop_loss,2450.9799999999996,12450.98
2025-04-07,2025-04-08,LONG,20.4818,19.9695,19.9695,488,9995.12,-250.0,-250.0,-1.0,stop_loss,2200.9799999999996,12200.98
2025-04-14,2025-04-15,SHORT,24.6278,25.2436,25.2436,406,9998.89,-250.0,-250.0,-1.0,stop_loss,1950.9799999999996,11950.98
2025-04-21,2025-04-22,SHORT,20.7847,21.3044,21.3044,481,9997.43,-250.0,-250.0,-1.0,stop_loss,1700.9799999999996,11700.98
2025-04-28,2025-04-29,SHORT,26.7232,27.3916,27.3916,374,9994.46,-250.0,-250.0,-1.0,stop_loss,1450.9799999999996,11450.98
2025-05-05,2025-05-06,LONG,28.9973,28.2705,28.2705,344,9975.06,-250.0,-250.0,-1.0,stop_loss,1200.9799999999996,11200.98
2025-05-12,2025-05-23,LONG,32.8255,32.9298,32.0031,304,9978.95,31.7,31.7,0.127,time_exit,1232.6799999999996,11232.68
2025-06-02,2025-06-13,LONG,35.5564,36.1622,34.6667,281,9991.35,170.22,170.22,0.681,time_exit,1402.8999999999996,11402.9
2025-06-16,2025-06-17,LONG,37.6369,36.6935,36.6935,265,9973.77,-250.0,-250.0,-1.0,stop_loss,1152.8999999999996,11152.9
2025-06-23,2025-07-07,LONG,37.0907,41.2874,36.1613,269,9977.39,1128.92,1128.92,4.516,time_exit,2281.8199999999997,12281.82
2025-07-14,2025-07-16,LONG,42.1289,41.074,41.074,237,9984.54,-250.0,-250.0,-1.0,stop_loss,2031.8199999999997,12031.82
2025-07-21,2025-07-22,LONG,43.8517,42.7552,42.7552,228,9998.18,-250.0,-250.0,-1.0,stop_loss,1781.8199999999997,11781.82
2025-07-28,2025-08-01,LONG,44.7081,43.587,43.587,223,9969.9,-250.0,-250.0,-1.0,stop_loss,1531.8199999999997,11531.82
2025-08-04,2025-08-15,LONG,43.5479,46.4359,42.4562,229,9972.48,661.33,661.33,2.645,time_exit,2193.1499999999996,12193.15
2025-08-18,2025-08-19,LONG,46.3761,45.2133,45.2133,215,9970.86,-250.0,-250.0,-1.0,stop_loss,1943.1499999999996,11943.15
2025-08-25,2025-08-28,SHORT,44.6085,45.7246,45.7246,224,9992.3,-250.0,-250.0,-1.0,stop_loss,1693.1499999999996,11693.15
2025-09-08,2025-09-19,LONG,46.3711,51.2756,45.2083,215,9969.79,1054.47,1054.47,4.218,time_exit,2747.62,12747.619999999999
2025-09-22,2025-09-23,LONG,52.142,50.8331,50.8331,191,9959.12,-250.0,-250.0,-1.0,stop_loss,2497.62,12497.619999999999
2025-09-29,2025-10-02,SHORT,51.1353,52.4173,52.4173,195,9971.37,-250.0,-250.0,-1.0,stop_loss,2247.62,12247.619999999999
2025-10-06,2025-10-17,SHORT,53.3481,51.828,54.685,187,9976.1,284.26,284.26,1.137,time_exit,2531.88,12531.880000000001
2025-10-20,2025-10-22,LONG,53.7718,52.4204,52.4204,185,9947.78,-250.0,-250.0,-1.0,stop_loss,2281.88,12281.880000000001
2025-10-27,2025-11-04,LONG,58.028,56.5746,56.5746,172,9980.82,-250.0,-250.0,-1.0,stop_loss,2031.88,12031.880000000001
2025-11-10,2025-11-11,LONG,56.174,54.7695,54.7695,178,9998.98,-250.0,-250.0,-1.0,stop_loss,1781.88,11781.880000000001
2025-11-17,2025-11-20,SHORT,50.8611,52.1366,52.1366,196,9968.78,-250.0,-250.0,-1.0,stop_loss,1531.88,11531.880000000001
2025-11-24,2025-11-25,LONG,50.916,49.6405,49.6405,196,9979.53,-250.0,-250.0,-1.0,stop_loss,1281.88,11281.880000000001
2025-12-01,2025-12-12,LONG,53.8764,52.5251,52.5251,185,9967.14,-250.0,-250.0,-1.0,stop_loss,1031.88,11031.880000000001
2025-12-15,2025-12-19,SHORT,51.8529,53.155,53.155,192,9955.77,-250.0,-250.0,-1.0,stop_loss,781.8800000000001,10781.880000000001
2025-12-22,2025-12-26,SHORT,54.0758,55.4345,55.4345,184,9949.94,-250.0,-250.0,-1.0,stop_loss,531.8800000000001,10531.880000000001
2025-12-29,2025-12-31,LONG,54.4001,53.0339,53.0339,183,9955.21,-250.0,-250.0,-1.0,stop_loss,281.8800000000001,10281.880000000001
2026-01-05,2026-01-06,SHORT,53.5115,54.8556,54.8556,186,9953.14,-250.0,-250.0,-1.0,stop_loss,31.88000000000011,10031.880000000001
2026-01-12,2026-01-14,LONG,55.7977,54.4011,54.4011,179,9987.8,-250.0,-250.0,-1.0,stop_loss,-218.1199999999999,9781.880000000001
2026-01-26,2026-01-29,LONG,54.9891,53.6079,53.6079,181,9953.02,-250.0,-250.0,-1.0,stop_loss,-468.1199999999999,9531.880000000001
2026-02-02,2026-02-03,LONG,55.009,53.6278,53.6278,181,9956.64,-250.0,-250.0,-1.0,stop_loss,-718.1199999999999,9281.880000000001
2026-02-09,2026-02-11,LONG,51.6546,50.3593,50.3593,193,9969.34,-250.0,-250.0,-1.0,stop_loss,-968.1199999999999,9031.880000000001
2026-02-23,2026-02-24,SHORT,48.1604,49.3681,49.3681,207,9969.2,-250.0,-250.0,-1.0,stop_loss,-1218.12,8781.880000000001
2026-03-02,2026-03-03,LONG,49.618,48.3742,48.3742,201,9973.21,-250.0,-250.0,-1.0,stop_loss,-1468.12,8531.880000000001
2026-03-09,2026-03-12,LONG,49.3085,48.0709,48.0709,202,9960.31,-250.0,-250.0,-1.0,stop_loss,-1718.12,8281.880000000001
2026-03-16,2026-03-18,LONG,47.3817,46.1968,46.1968,211,9997.53,-250.0,-250.0,-1.0,stop_loss,-1968.12,8031.88
2026-03-23,2026-04-06,SHORT,44.4964,44.1,45.6125,224,9967.2,88.8,88.8,0.355,time_exit,-1879.32,8120.68
2026-04-13,2026-04-24,LONG,50.66,62.56,49.391,197,9980.02,2344.3,2344.3,9.377,time_exit,464.98000000000025,10464.98
