entry_date,exit_date,direction,entry_price,exit_price,stop_price,shares,notional,gross_pnl,net_pnl,R_multiple,exit_reason,cum_pnl,equity
2023-07-10,2023-07-14,LONG,19.3263,21.3219,18.8428,517,9991.7,1031.72,1031.72,4.127,time_exit,2892.7299999999996,12892.73
2023-07-17,2023-07-20,LONG,21.9128,21.3646,21.3646,456,9992.26,-250.0,-250.0,-1.0,stop_loss,2642.7299999999996,12642.73
2023-08-07,2023-08-08,LONG,20.421,19.9097,19.9097,489,9985.86,-250.0,-250.0,-1.0,stop_loss,2392.7299999999996,12392.73
2023-08-14,2023-08-15,LONG,19.5637,19.0744,19.0744,511,9997.03,-250.0,-250.0,-1.0,stop_loss,2142.7299999999996,12142.73
2023-08-21,2023-08-24,LONG,18.4835,18.0214,18.0214,541,9999.58,-250.0,-250.0,-1.0,stop_loss,1892.7299999999996,11892.73
2023-09-11,2023-09-12,LONG,20.2854,19.7772,19.7772,492,9980.4,-250.0,-250.0,-1.0,stop_loss,1642.7299999999996,11642.73
2023-09-18,2023-09-19,LONG,19.2972,18.8146,18.8146,518,9995.97,-250.0,-250.0,-1.0,stop_loss,1392.7299999999996,11392.73
2023-09-25,2023-09-26,LONG,17.5473,17.1079,17.1079,569,9984.41,-250.0,-250.0,-1.0,stop_loss,1142.7299999999996,11142.73
2023-10-02,2023-10-03,LONG,17.7271,17.2839,17.2839,564,9998.11,-250.0,-250.0,-1.0,stop_loss,892.7299999999996,10892.73
2023-10-09,2023-10-13,LONG,18.4222,18.1841,17.961,542,9984.86,-129.09,-129.09,-0.516,time_exit,763.6399999999995,10763.64
2023-10-16,2023-10-17,LONG,18.7965,18.3266,18.3266,532,9999.74,-250.0,-250.0,-1.0,stop_loss,513.6399999999995,10513.64
2023-10-23,2023-10-25,LONG,16.7161,16.2981,16.2981,598,9996.24,-250.0,-250.0,-1.0,stop_loss,263.63999999999953,10263.64
2023-10-30,2023-11-03,LONG,15.7051,18.2667,15.312,636,9988.43,1629.19,1629.19,6.517,time_exit,1892.8299999999995,11892.83
2023-11-06,2023-11-10,LONG,18.4757,19.8173,18.0136,541,9995.36,725.79,725.79,2.903,time_exit,2618.6199999999994,12618.619999999999
2023-11-13,2023-11-17,LONG,19.6374,20.979,19.1463,509,9995.45,682.86,682.86,2.731,time_exit,3301.4799999999996,13301.48
2023-11-20,2023-11-21,LONG,21.7275,21.1841,21.1841,460,9994.67,-250.0,-250.0,-1.0,stop_loss,3051.4799999999996,13051.48
2023-11-27,2023-11-30,LONG,21.4116,20.8763,20.8763,467,9999.22,-250.0,-250.0,-1.0,stop_loss,2801.4799999999996,12801.48
2023-12-04,2023-12-08,LONG,20.8915,21.7907,20.3685,478,9986.14,429.84,429.84,1.719,time_exit,3231.3199999999997,13231.32
2023-12-11,2023-12-15,LONG,22.3449,23.9343,21.7856,447,9988.15,710.49,710.49,2.842,time_exit,3941.8099999999995,13941.81
2023-12-18,2023-12-20,LONG,24.435,23.8237,23.8237,409,9993.91,-250.0,-250.0,-1.0,stop_loss,3691.8099999999995,13691.81
2024-01-08,2024-01-12,LONG,23.8002,24.5764,23.2049,420,9996.08,326.03,326.03,1.304,time_exit,4017.8399999999992,14017.84
2024-01-29,2024-01-30,LONG,27.8621,27.1638,27.1638,358,9974.62,-250.0,-250.0,-1.0,stop_loss,3767.8399999999992,13767.84
2024-03-25,2024-04-01,LONG,30.3733,30.3488,29.6134,329,9992.8,-8.06,-8.06,-0.032,time_exit,3759.7799999999993,13759.779999999999
2024-04-01,2024-04-02,LONG,30.3488,29.5889,29.5889,329,9984.74,-250.0,-250.0,-1.0,stop_loss,3509.7799999999993,13509.779999999999
2024-04-22,2024-04-26,LONG,24.9493,27.0856,24.3243,400,9979.72,854.51,854.51,3.418,time_exit,4364.289999999999,14364.289999999999
2024-05-06,2024-05-10,LONG,28.6927,28.9915,27.9743,348,9985.05,104.01,104.01,0.416,time_exit,4468.299999999999,14468.3
2024-05-20,2024-05-24,LONG,31.4757,32.0196,30.6871,317,9977.8,172.4,172.4,0.69,time_exit,4640.699999999999,14640.699999999999
2024-06-10,2024-06-14,LONG,33.2347,36.3411,32.4014,300,9970.41,931.92,931.92,3.728,time_exit,5572.619999999999,15572.619999999999
2024-06-17,2024-06-20,LONG,37.6591,36.7157,36.7157,265,9979.67,-250.0,-250.0,-1.0,stop_loss,5322.619999999999,15322.619999999999
2024-07-01,2024-07-08,LONG,36.9031,40.4148,35.9771,270,9963.83,948.18,948.18,3.793,time_exit,6270.799999999999,16270.8
2024-07-08,2024-07-11,LONG,40.4148,39.4027,39.4027,247,9982.47,-250.0,-250.0,-1.0,stop_loss,6020.799999999999,16020.8
2024-07-22,2024-07-24,LONG,36.4752,35.5628,35.5628,274,9994.2,-250.0,-250.0,-1.0,stop_loss,5770.799999999999,15770.8
2024-08-05,2024-08-09,LONG,26.3727,28.945,25.7131,379,9995.25,974.92,974.92,3.9,time_exit,6745.719999999999,16745.72
2024-08-12,2024-08-16,LONG,29.1418,33.7602,28.4129,343,9995.63,1584.12,1584.12,6.336,time_exit,8329.84,18329.84
2024-08-19,2024-08-22,LONG,35.0685,34.1913,34.1913,285,9994.52,-250.0,-250.0,-1.0,stop_loss,8079.84,18079.84
2024-09-09,2024-09-13,LONG,29.0729,33.1257,28.3441,343,9972.01,1390.11,1390.11,5.56,time_exit,9469.95,19469.95
2024-09-16,2024-09-20,LONG,32.683,34.493,31.8634,305,9968.33,552.05,552.05,2.208,time_exit,10022.0,20022.0
2024-09-23,2024-09-27,LONG,34.7488,35.4923,33.8777,287,9972.91,213.38,213.38,0.854,time_exit,10235.38,20235.379999999997
2024-09-30,2024-10-01,LONG,35.7686,34.8726,34.8726,279,9979.44,-250.0,-250.0,-1.0,stop_loss,9985.38,19985.379999999997
2024-10-14,2024-10-15,LONG,37.5992,36.6558,36.6558,265,9963.8,-250.0,-250.0,-1.0,stop_loss,9735.38,19735.379999999997
2024-10-21,2024-10-23,LONG,37.0318,36.1059,36.1059,270,9998.58,-250.0,-250.0,-1.0,stop_loss,9485.38,19485.379999999997
2024-11-18,2024-11-22,LONG,37.3871,38.6108,36.4507,267,9982.34,326.73,326.73,1.307,time_exit,9812.109999999999,19812.11
2024-12-02,2024-12-06,LONG,40.698,43.2934,39.6775,245,9971.0,635.88,635.88,2.544,time_exit,10447.989999999998,20447.989999999998
2024-12-16,2024-12-18,LONG,46.0319,44.8798,44.8798,217,9988.93,-250.0,-250.0,-1.0,stop_loss,10197.989999999998,20197.989999999998
2024-12-23,2024-12-27,LONG,42.1105,41.0556,41.0556,237,9980.18,-250.0,-250.0,-1.0,stop_loss,9947.989999999998,19947.989999999998
2024-12-30,2024-12-31,LONG,40.2292,39.2212,39.2212,248,9976.85,-250.0,-250.0,-1.0,stop_loss,9697.989999999998,19697.989999999998
2025-01-06,2025-01-07,LONG,42.1847,41.1299,41.1299,237,9997.78,-250.0,-250.0,-1.0,stop_loss,9447.989999999998,19447.989999999998
2025-01-13,2025-01-17,LONG,37.64,41.1599,36.6966,265,9974.6,932.78,932.78,3.731,time_exit,10380.769999999999,20380.769999999997
2025-01-27,2025-01-31,LONG,39.1797,40.952,38.1993,255,9990.82,451.95,451.95,1.808,time_exit,10832.72,20832.72
2025-02-03,2025-02-07,LONG,39.9619,40.957,38.9619,250,9990.47,248.77,248.77,0.995,time_exit,11081.49,21081.489999999998
2025-02-10,2025-02-12,LONG,42.3976,41.3338,41.3338,235,9963.44,-250.0,-250.0,-1.0,stop_loss,10831.49,20831.489999999998
2025-03-17,2025-03-18,LONG,31.2338,30.4526,30.4526,320,9994.83,-250.0,-250.0,-1.0,stop_loss,10581.49,20581.489999999998
2025-03-24,2025-03-26,LONG,32.7388,31.9192,31.9192,305,9985.35,-250.0,-250.0,-1.0,stop_loss,10331.49,20331.489999999998
2025-03-31,2025-04-01,LONG,28.4511,27.7388,27.7388,351,9986.33,-250.0,-250.0,-1.0,stop_loss,10081.49,20081.489999999998
2025-04-07,2025-04-08,LONG,20.4818,19.9695,19.9695,488,9995.12,-250.0,-250.0,-1.0,stop_loss,9831.49,19831.489999999998
2025-05-05,2025-05-06,LONG,28.9973,28.2705,28.2705,344,9975.06,-250.0,-250.0,-1.0,stop_loss,9581.49,19581.489999999998
2025-05-12,2025-05-16,LONG,32.8255,35.477,32.0031,304,9978.95,806.04,806.04,3.224,time_exit,10387.529999999999,20387.53
2025-05-19,2025-05-20,LONG,35.5713,34.6816,34.6816,281,9995.54,-250.0,-250.0,-1.0,stop_loss,10137.529999999999,20137.53
2025-06-02,2025-06-06,LONG,35.5564,36.8474,34.6667,281,9991.35,362.76,362.76,1.451,time_exit,10500.289999999999,20500.29
2025-06-09,2025-06-13,LONG,37.0112,36.0853,36.0853,270,9993.03,-250.0,-250.0,-1.0,stop_loss,10250.289999999999,20250.29
2025-06-16,2025-06-17,LONG,37.6369,36.6935,36.6935,265,9973.77,-250.0,-250.0,-1.0,stop_loss,10000.289999999999,20000.29
2025-06-23,2025-06-27,LONG,37.0907,40.5405,36.1613,269,9977.39,928.0,928.0,3.712,time_exit,10928.289999999999,20928.29
2025-06-30,2025-07-01,LONG,41.3272,40.2899,40.2899,241,9959.86,-250.0,-250.0,-1.0,stop_loss,10678.289999999999,20678.29
2025-07-14,2025-07-16,LONG,42.1289,41.074,41.074,237,9984.54,-250.0,-250.0,-1.0,stop_loss,10428.289999999999,20428.29
2025-07-21,2025-07-22,LONG,43.8517,42.7552,42.7552,228,9998.18,-250.0,-250.0,-1.0,stop_loss,10178.289999999999,20178.29
2025-07-28,2025-08-01,LONG,44.7081,43.587,43.587,223,9969.9,-250.0,-250.0,-1.0,stop_loss,9928.289999999999,19928.29
2025-08-04,2025-08-08,LONG,43.5479,45.8881,42.4562,229,9972.48,535.91,535.91,2.144,time_exit,10464.199999999999,20464.199999999997
2025-08-18,2025-08-19,LONG,46.3761,45.2133,45.2133,215,9970.86,-250.0,-250.0,-1.0,stop_loss,10214.199999999999,20214.199999999997
2025-09-08,2025-09-12,LONG,46.3711,48.1786,45.2083,215,9969.79,388.6,388.6,1.554,time_exit,10602.8,20602.8
2025-09-15,2025-09-17,LONG,49.4084,48.1708,48.1708,202,9980.5,-250.0,-250.0,-1.0,stop_loss,10352.8,20352.8
2025-09-22,2025-09-23,LONG,52.142,50.8331,50.8331,191,9959.12,-250.0,-250.0,-1.0,stop_loss,10102.8,20102.8
2025-10-13,2025-10-14,LONG,51.4492,50.1606,50.1606,194,9981.15,-250.0,-250.0,-1.0,stop_loss,9852.8,19852.8
2025-10-20,2025-10-22,LONG,53.7718,52.4204,52.4204,185,9947.78,-250.0,-250.0,-1.0,stop_loss,9602.8,19602.8
2025-10-27,2025-10-31,LONG,58.028,58.1726,56.5746,172,9980.82,24.86,24.86,0.099,time_exit,9627.66,19627.66
2025-11-10,2025-11-11,LONG,56.174,54.7695,54.7695,178,9998.98,-250.0,-250.0,-1.0,stop_loss,9377.66,19377.66
2025-11-24,2025-11-25,LONG,50.916,49.6405,49.6405,196,9979.53,-250.0,-250.0,-1.0,stop_loss,9127.66,19127.66
2025-12-01,2025-12-05,LONG,53.8764,55.9697,52.5251,185,9967.14,387.25,387.25,1.549,time_exit,9514.91,19514.91
2025-12-29,2025-12-31,LONG,54.4001,53.0339,53.0339,183,9955.21,-250.0,-250.0,-1.0,stop_loss,9264.91,19264.91
2026-01-12,2026-01-14,LONG,55.7977,54.4011,54.4011,179,9987.8,-250.0,-250.0,-1.0,stop_loss,9014.91,19014.91
2026-01-26,2026-01-29,LONG,54.9891,53.6079,53.6079,181,9953.02,-250.0,-250.0,-1.0,stop_loss,8764.91,18764.91
2026-02-02,2026-02-03,LONG,55.009,53.6278,53.6278,181,9956.64,-250.0,-250.0,-1.0,stop_loss,8514.91,18514.91
2026-02-09,2026-02-11,LONG,51.6546,50.3593,50.3593,193,9969.34,-250.0,-250.0,-1.0,stop_loss,8264.91,18264.91
2026-03-02,2026-03-03,LONG,49.618,48.3742,48.3742,201,9973.21,-250.0,-250.0,-1.0,stop_loss,8014.91,18014.91
2026-03-09,2026-03-12,LONG,49.3085,48.0709,48.0709,202,9960.31,-250.0,-250.0,-1.0,stop_loss,7764.91,17764.91
2026-03-16,2026-03-18,LONG,47.3817,46.1968,46.1968,211,9997.53,-250.0,-250.0,-1.0,stop_loss,7514.91,17514.91
2026-04-06,2026-04-07,LONG,44.1,42.9938,42.9938,226,9966.6,-250.0,-250.0,-1.0,stop_loss,7264.91,17264.91
2026-04-13,2026-04-17,LONG,50.66,58.59,49.391,197,9980.02,1562.21,1562.21,6.249,time_exit,8827.119999999999,18827.12
