entry_date,exit_date,entry_price,exit_price,stop_price,qqq_close,qqq_ma20,qqq_ma65,shares,notional,gross_pnl,net_pnl,R_multiple,exit_reason,cum_pnl,account_equity,tactical_equity
2021-12-27,2021-12-29,41.4025,40.3651,40.3651,392.9392,381.5186,373.036,241,9977.99,-250.0,-250.0,-1.0,stop_loss,2655.7799999999997,27655.78,12655.779999999999
2022-01-03,2022-01-04,40.8628,39.8382,39.8382,391.1862,384.044,375.8014,244,9970.52,-250.0,-250.0,-1.0,stop_loss,2405.7799999999997,27405.78,12405.779999999999
2022-03-28,2022-03-31,28.4246,27.7124,27.7124,355.8162,332.8286,349.4378,351,9977.05,-250.0,-250.0,-1.0,stop_loss,2155.7799999999997,27155.78,12155.779999999999
2022-04-04,2022-04-05,29.3941,28.6588,28.6588,360.0968,339.6996,346.8956,340,9993.99,-250.0,-250.0,-1.0,stop_loss,1905.7799999999997,26905.78,11905.779999999999
2022-08-01,2022-08-02,15.9077,15.5096,15.5096,308.0042,290.5289,289.8704,628,9990.02,-250.0,-250.0,-1.0,stop_loss,1655.7799999999997,26655.78,11655.779999999999
2022-08-15,2022-08-16,18.5725,18.1078,18.1078,325.3842,307.1205,291.6807,538,9991.99,-250.0,-250.0,-1.0,stop_loss,1405.7799999999997,26405.78,11405.779999999999
2023-01-23,2023-01-25,10.4313,10.1704,10.1704,283.4849,266.7614,271.5505,958,9993.22,-250.0,-250.0,-1.0,stop_loss,1155.7799999999997,26155.78,11155.779999999999
2023-02-06,2023-02-09,11.9387,11.64,11.64,297.8377,282.5505,274.8233,837,9992.67,-250.0,-250.0,-1.0,stop_loss,905.7799999999997,25905.78,10905.779999999999
2023-02-13,2023-02-14,11.9771,11.6773,11.6773,298.7304,289.3781,277.7713,834,9988.88,-250.0,-250.0,-1.0,stop_loss,655.7799999999997,25655.78,10655.779999999999
2023-03-20,2023-03-24,11.9195,12.467,11.6211,300.6373,290.8788,282.6945,838,9988.52,458.81,458.81,1.835,time_exit,1114.5899999999997,26114.59,11114.59
2023-04-03,2023-04-05,13.5485,13.2098,13.2098,314.5701,299.6265,289.0503,738,9998.82,-250.0,-250.0,-1.0,stop_loss,864.5899999999997,25864.59,10864.59
2023-04-10,2023-04-12,13.2154,12.8847,12.8847,312.3299,304.4095,292.2189,756,9990.82,-250.0,-250.0,-1.0,stop_loss,614.5899999999997,25614.59,10614.59
2023-04-17,2023-04-20,13.2781,12.9461,12.9461,313.283,308.7627,295.79,753,9998.44,-250.0,-250.0,-1.0,stop_loss,364.5899999999997,25364.59,10364.59
2023-05-01,2023-05-02,13.6016,13.2615,13.2615,316.5746,311.9604,300.9611,735,9997.21,-250.0,-250.0,-1.0,stop_loss,114.58999999999969,25114.59,10114.59
2023-05-08,2023-05-12,13.732,13.872,13.3886,318.0485,312.3712,302.5927,728,9996.91,101.94,101.94,0.408,time_exit,216.5299999999997,25216.53,10216.529999999999
2023-05-15,2023-05-19,14.0845,15.3254,13.7324,321.0944,314.3044,304.1264,710,9999.99,881.04,881.04,3.524,time_exit,1097.5699999999997,26097.57,11097.57
2023-05-22,2023-05-23,15.4847,15.0971,15.0971,331.7553,318.3963,306.3743,645,9987.65,-250.0,-250.0,-1.0,stop_loss,847.5699999999997,25847.57,10847.57
2023-06-05,2023-06-07,17.8169,17.3712,17.3712,348.7145,330.677,313.4237,561,9995.26,-250.0,-250.0,-1.0,stop_loss,597.5699999999997,25597.57,10597.57
2023-06-12,2023-06-16,18.5846,19.6999,18.1199,354.2071,338.0511,317.7709,538,9998.5,600.07,600.07,2.4,time_exit,1197.6399999999999,26197.64,11197.64
2023-07-03,2023-07-06,19.9947,19.4947,19.4947,364.3354,355.9921,330.8136,500,9997.37,-250.0,-250.0,-1.0,stop_loss,947.6399999999999,25947.64,10947.64
2023-07-10,2023-07-14,19.3263,21.3219,18.8428,360.4685,358.9715,333.7844,517,9991.7,1031.73,1031.73,4.127,time_exit,1979.37,26979.37,11979.369999999999
2023-07-17,2023-07-20,21.9128,21.3646,21.3646,376.4572,362.4101,338.3751,456,9992.26,-250.0,-250.0,-1.0,stop_loss,1729.37,26729.37,11729.369999999999
2023-09-11,2023-09-12,20.2854,19.7772,19.7772,370.9079,363.3632,364.3577,492,9980.4,-250.0,-250.0,-1.0,stop_loss,1479.37,26479.37,11479.369999999999
2023-10-16,2023-10-17,18.7965,18.3266,18.3266,363.9957,356.9716,363.9603,532,9999.75,-250.0,-250.0,-1.0,stop_loss,1229.37,26229.37,11229.369999999999
2023-11-06,2023-11-10,18.4757,19.8173,18.0136,363.7986,354.8255,359.1117,541,9995.36,725.79,725.79,2.903,time_exit,1955.1599999999999,26955.16,11955.16
2023-11-13,2023-11-17,19.6374,20.979,19.1463,371.6813,356.1498,359.4763,509,9995.45,682.86,682.86,2.731,time_exit,2638.02,27638.02,12638.02
2023-11-20,2023-11-21,21.7275,21.1841,21.1841,385.013,362.6467,361.2997,460,9994.67,-250.0,-250.0,-1.0,stop_loss,2388.02,27388.02,12388.02
2023-11-27,2023-11-30,21.4116,20.8763,20.8763,383.4661,370.4689,362.8415,467,9999.22,-250.0,-250.0,-1.0,stop_loss,2138.02,27138.02,12138.02
2023-12-04,2023-12-08,20.8915,21.7907,20.3685,380.6578,378.1994,364.1661,478,9986.14,429.83,429.83,1.719,time_exit,2567.85,27567.85,12567.85
2023-12-11,2023-12-15,22.3449,23.9343,21.7856,389.7229,382.493,365.3505,447,9988.15,710.49,710.49,2.842,time_exit,3278.34,28278.34,13278.34
2023-12-18,2023-12-20,24.435,23.8237,23.8237,401.9147,387.3647,367.6196,409,9993.91,-250.0,-250.0,-1.0,stop_loss,3028.34,28028.34,13028.34
2024-01-08,2024-01-12,23.8002,24.5764,23.2049,400.022,398.5439,376.7274,420,9996.07,326.03,326.03,1.304,time_exit,3354.37,28354.37,13354.369999999999
2024-01-29,2024-01-30,27.8621,27.1637,27.1637,422.9397,407.0766,388.1394,358,9974.62,-250.0,-250.0,-1.0,stop_loss,3104.37,28104.37,13104.369999999999
2024-03-25,2024-04-01,30.3733,30.3488,29.6134,439.9285,435.4117,420.7695,329,9992.8,-8.06,-8.06,-0.032,time_exit,3096.31,28096.31,13096.31
2024-04-01,2024-04-02,30.3488,29.5889,29.5889,440.1165,436.4973,423.0522,329,9984.74,-250.0,-250.0,-1.0,stop_loss,2846.31,27846.31,12846.31
2024-05-06,2024-05-10,28.6927,28.9915,27.9743,435.4675,425.2121,430.3889,348,9985.05,104.01,104.01,0.416,time_exit,2950.32,27950.32,12950.32
2024-05-20,2024-05-24,31.4757,32.0196,30.687,449.9683,432.873,432.6901,317,9977.79,172.41,172.41,0.69,time_exit,3122.73,28122.73,13122.73
2024-06-10,2024-06-14,33.2347,36.3411,32.4014,459.7805,450.2675,437.1804,300,9970.41,931.92,931.92,3.728,time_exit,4054.65,29054.65,14054.65
2024-06-17,2024-06-20,37.6591,36.7157,36.7157,479.7907,457.0673,440.0198,265,9979.67,-250.0,-250.0,-1.0,stop_loss,3804.65,28804.65,13804.65
2024-07-01,2024-07-08,36.9031,40.4148,35.9771,477.4425,468.5102,445.3376,270,9963.83,948.18,948.18,3.793,time_exit,4752.83,29752.83,14752.83
2024-07-08,2024-07-11,40.4148,39.4027,39.4027,492.7192,475.4467,448.4189,247,9982.47,-250.0,-250.0,-1.0,stop_loss,4502.83,29502.83,14502.83
2024-08-19,2024-08-22,35.0685,34.1913,34.1913,476.7985,454.8202,464.9064,285,9994.52,-250.0,-250.0,-1.0,stop_loss,4252.83,29252.83,14252.83
2024-09-16,2024-09-20,32.683,34.493,31.8634,468.8431,465.8785,468.4575,305,9968.33,552.05,552.05,2.208,time_exit,4804.88,29804.88,14804.880000000001
2024-09-23,2024-09-27,34.7488,35.4923,33.8777,479.2246,465.659,468.3145,287,9972.9,213.38,213.38,0.854,time_exit,5018.26,30018.260000000002,15018.26
2024-09-30,2024-10-01,35.7686,34.8726,34.8726,484.2148,469.0532,468.9877,279,9979.44,-250.0,-250.0,-1.0,stop_loss,4768.26,29768.260000000002,14768.26
2024-10-14,2024-10-15,37.5992,36.6558,36.6558,493.5704,481.5014,468.484,265,9963.79,-250.0,-250.0,-1.0,stop_loss,4518.26,29518.260000000002,14518.26
2024-10-21,2024-10-23,37.0318,36.1059,36.1059,491.5068,485.0636,469.0536,270,9998.58,-250.0,-250.0,-1.0,stop_loss,4268.26,29268.260000000002,14268.26
2024-11-18,2024-11-22,37.3871,38.6108,36.4507,496.0704,495.6012,481.5856,267,9982.34,326.73,326.73,1.307,time_exit,4594.99,29594.989999999998,14594.99
2024-12-02,2024-12-06,40.698,43.2934,39.6776,511.2198,501.973,485.8084,245,9971.0,635.88,635.88,2.544,time_exit,5230.87,30230.87,15230.869999999999
2024-12-16,2024-12-18,46.0319,44.8798,44.8798,533.9191,511.9327,495.3373,217,9988.93,-250.0,-250.0,-1.0,stop_loss,4980.87,29980.87,14980.869999999999
2024-12-23,2024-12-27,42.1105,41.0556,41.0556,519.5765,516.4662,498.8202,237,9980.18,-250.0,-250.0,-1.0,stop_loss,4730.87,29730.87,14730.869999999999
2025-01-06,2025-01-07,42.1847,41.1299,41.1299,521.2359,519.4848,503.205,237,9997.78,-250.0,-250.0,-1.0,stop_loss,4480.87,29480.87,14480.869999999999
2025-02-10,2025-02-12,42.3976,41.3338,41.3338,525.9163,518.4203,513.7376,235,9963.44,-250.0,-250.0,-1.0,stop_loss,4230.87,29230.87,14230.869999999999
2025-05-12,2025-05-16,32.8255,35.477,32.0031,505.4036,467.9589,481.0791,304,9978.95,806.04,806.04,3.224,time_exit,5036.91,30036.91,15036.91
2025-05-19,2025-05-20,35.5713,34.6816,34.6816,519.4954,485.8811,480.4149,281,9995.54,-250.0,-250.0,-1.0,stop_loss,4786.91,29786.91,14786.91
2025-06-02,2025-06-06,35.5564,36.8474,34.6667,520.6897,507.0815,479.4595,281,9991.35,362.76,362.76,1.451,time_exit,5149.67,30149.67,15149.67
2025-06-09,2025-06-13,37.0112,36.0853,36.0853,528.1436,517.7588,481.8205,270,9993.03,-250.0,-250.0,-1.0,stop_loss,4899.67,29899.67,14899.67
2025-06-16,2025-06-17,37.6369,36.6935,36.6935,531.7162,521.6724,486.1641,265,9973.77,-250.0,-250.0,-1.0,stop_loss,4649.67,29649.67,14649.67
2025-06-23,2025-06-27,37.0907,40.5405,36.1613,529.6832,524.0522,489.259,269,9977.39,928.01,928.01,3.712,time_exit,5577.68,30577.68,15577.68
2025-06-30,2025-07-01,41.3272,40.2899,40.2899,549.5992,531.0953,493.8947,241,9959.86,-250.0,-250.0,-1.0,stop_loss,5327.68,30327.68,15327.68
2025-07-14,2025-07-16,42.1289,41.074,41.074,554.1524,542.0977,507.7457,237,9984.54,-250.0,-250.0,-1.0,stop_loss,5077.68,30077.68,15077.68
2025-07-21,2025-07-22,43.8517,42.7552,42.7552,562.0829,549.9714,515.743,228,9998.18,-250.0,-250.0,-1.0,stop_loss,4827.68,29827.68,14827.68
2025-07-28,2025-08-01,44.7081,43.587,43.587,566.0383,555.8336,525.0414,223,9969.9,-250.0,-250.0,-1.0,stop_loss,4577.68,29577.68,14577.68
2025-08-04,2025-08-08,43.5479,45.8881,42.4562,562.0131,558.8519,532.0553,229,9972.48,535.91,535.91,2.144,time_exit,5113.59,30113.59,15113.59
2025-08-18,2025-08-19,46.3761,45.2133,45.2133,574.975,566.9852,544.3937,215,9970.86,-250.0,-250.0,-1.0,stop_loss,4863.59,29863.59,14863.59
2025-09-08,2025-09-12,46.3711,48.1786,45.2083,576.7285,571.2668,555.5917,215,9969.79,388.6,388.6,1.554,time_exit,5252.1900000000005,30252.190000000002,15252.19
2025-09-15,2025-09-17,49.4084,48.1708,48.1708,589.4911,572.9187,559.8003,202,9980.5,-250.0,-250.0,-1.0,stop_loss,5002.1900000000005,30002.190000000002,15002.19
2025-09-22,2025-09-23,52.142,50.8331,50.8331,600.6677,579.4548,564.8392,191,9959.12,-250.0,-250.0,-1.0,stop_loss,4752.1900000000005,29752.190000000002,14752.19
2025-10-13,2025-10-14,51.4492,50.1606,50.1606,600.4782,598.2853,577.4436,194,9981.15,-250.0,-250.0,-1.0,stop_loss,4502.1900000000005,29502.190000000002,14502.19
2025-10-20,2025-10-22,53.7718,52.4204,52.4204,609.9839,600.2992,580.9061,185,9947.78,-250.0,-250.0,-1.0,stop_loss,4252.1900000000005,29252.190000000002,14252.19
2025-10-27,2025-10-31,58.028,58.1726,56.5746,626.4919,604.7932,584.8237,172,9980.82,24.86,24.86,0.099,time_exit,4277.05,29277.05,14277.05
2025-11-10,2025-11-11,56.174,54.7695,54.7695,621.6442,615.0002,593.9055,178,9998.98,-250.0,-250.0,-1.0,stop_loss,4027.05,29027.05,14027.05
2025-12-01,2025-12-05,53.8764,55.9697,52.5251,615.5996,609.4194,601.241,185,9967.14,387.25,387.25,1.549,time_exit,4414.3,29414.3,14414.3
2025-12-29,2025-12-31,54.4001,53.0339,53.0339,620.0881,617.93,611.3277,183,9955.21,-250.0,-250.0,-1.0,stop_loss,4164.3,29164.3,14164.3
2026-01-12,2026-01-14,55.7977,54.4011,54.4011,626.3802,616.94,613.8273,179,9987.8,-250.0,-250.0,-1.0,stop_loss,3914.3,28914.3,13914.3
2026-01-26,2026-01-29,54.9891,53.6079,53.6079,624.6724,619.8909,616.2831,181,9953.02,-250.0,-250.0,-1.0,stop_loss,3664.3,28664.3,13664.3
2026-02-02,2026-02-03,55.009,53.6278,53.6278,625.3515,622.3962,617.0758,181,9956.64,-250.0,-250.0,-1.0,stop_loss,3414.3,28414.3,13414.3
2026-04-13,2026-04-17,50.66,58.59,49.391,617.39,589.6338,605.1029,197,9980.02,1562.21,1562.21,6.249,time_exit,4976.51,29976.510000000002,14976.51
