entry_date,exit_date,entry_price,exit_price,stop_price,qqq_close,qqq_ma20,qqq_ma65,shares,notional,gross_pnl,net_pnl,R_multiple,exit_reason,cum_pnl,account_equity,tactical_equity
2023-04-17,2023-04-20,13.2781,12.9461,12.9461,313.283,308.7627,295.79,753,9998.44,-250.0,-250.0,-1.0,stop_loss,364.5699999999995,25364.57,10364.57
2023-05-01,2023-05-02,13.6016,13.2615,13.2615,316.5746,311.9604,300.9611,735,9997.21,-250.0,-250.0,-1.0,stop_loss,114.56999999999948,25114.57,10114.57
2023-05-08,2023-05-12,13.732,13.872,13.3886,318.0485,312.3712,302.5927,728,9996.91,101.94,101.94,0.408,time_exit,216.50999999999948,25216.51,10216.51
2023-05-15,2023-05-19,14.0845,15.3254,13.7324,321.0945,314.3044,304.1264,710,9999.99,881.04,881.04,3.524,time_exit,1097.5499999999995,26097.55,11097.55
2023-05-22,2023-05-23,15.4847,15.0971,15.0971,331.7553,318.3963,306.3743,645,9987.65,-250.0,-250.0,-1.0,stop_loss,847.5499999999995,25847.55,10847.55
2023-06-05,2023-06-07,17.8169,17.3712,17.3712,348.7145,330.677,313.4237,561,9995.26,-250.0,-250.0,-1.0,stop_loss,597.5499999999995,25597.55,10597.55
2023-06-12,2023-06-16,18.5846,19.6999,18.1199,354.2071,338.0512,317.7709,538,9998.5,600.06,600.06,2.4,time_exit,1197.6099999999994,26197.61,11197.609999999999
2023-07-03,2023-07-06,19.9947,19.4947,19.4947,364.3353,355.9921,330.8136,500,9997.37,-250.0,-250.0,-1.0,stop_loss,947.6099999999994,25947.61,10947.609999999999
2023-07-10,2023-07-14,19.3263,21.3219,18.8428,360.4685,358.9715,333.7844,517,9991.7,1031.72,1031.72,4.127,time_exit,1979.3299999999995,26979.329999999998,11979.33
2023-07-17,2023-07-20,21.9128,21.3646,21.3646,376.4572,362.4101,338.3751,456,9992.26,-250.0,-250.0,-1.0,stop_loss,1729.3299999999995,26729.329999999998,11729.33
2023-09-11,2023-09-12,20.2854,19.7772,19.7772,370.908,363.3632,364.3577,492,9980.4,-250.0,-250.0,-1.0,stop_loss,1479.3299999999995,26479.329999999998,11479.33
2023-10-16,2023-10-17,18.7965,18.3266,18.3266,363.9957,356.9716,363.9603,532,9999.75,-250.0,-250.0,-1.0,stop_loss,1229.3299999999995,26229.329999999998,11229.33
2023-11-06,2023-11-10,18.4757,19.8173,18.0136,363.7985,354.8255,359.1117,541,9995.36,725.79,725.79,2.903,time_exit,1955.1199999999994,26955.12,11955.119999999999
2023-11-13,2023-11-17,19.6374,20.979,19.1463,371.6813,356.1498,359.4763,509,9995.45,682.86,682.86,2.731,time_exit,2637.9799999999996,27637.98,12637.98
2023-11-20,2023-11-21,21.7275,21.1841,21.1841,385.013,362.6467,361.2997,460,9994.67,-250.0,-250.0,-1.0,stop_loss,2387.9799999999996,27387.98,12387.98
2023-11-27,2023-11-30,21.4116,20.8763,20.8763,383.4661,370.4689,362.8415,467,9999.22,-250.0,-250.0,-1.0,stop_loss,2137.9799999999996,27137.98,12137.98
2023-12-04,2023-12-08,20.8915,21.7907,20.3685,380.6578,378.1994,364.1661,478,9986.14,429.84,429.84,1.719,time_exit,2567.8199999999997,27567.82,12567.82
2023-12-11,2023-12-15,22.3449,23.9343,21.7856,389.723,382.493,365.3505,447,9988.15,710.49,710.49,2.842,time_exit,3278.3099999999995,28278.309999999998,13278.31
2023-12-18,2023-12-20,24.435,23.8237,23.8237,401.9147,387.3647,367.6196,409,9993.91,-250.0,-250.0,-1.0,stop_loss,3028.3099999999995,28028.309999999998,13028.31
2024-01-08,2024-01-12,23.8002,24.5764,23.2049,400.022,398.5439,376.7274,420,9996.07,326.03,326.03,1.304,time_exit,3354.3399999999992,28354.34,13354.34
2024-01-29,2024-01-30,27.8621,27.1638,27.1638,422.9397,407.0766,388.1394,358,9974.62,-250.0,-250.0,-1.0,stop_loss,3104.3399999999992,28104.34,13104.34
2024-03-25,2024-03-28,30.3733,30.1626,29.6134,439.9286,435.4117,420.7695,329,9992.8,-69.32,-69.32,-0.277,time_exit,3035.019999999999,28035.02,13035.019999999999
2024-04-01,2024-04-02,30.3488,29.5889,29.5889,440.1165,436.4973,423.0522,329,9984.74,-250.0,-250.0,-1.0,stop_loss,2785.019999999999,27785.02,12785.019999999999
2024-05-06,2024-05-10,28.6927,28.9915,27.9743,435.4675,425.2121,430.3889,348,9985.05,104.01,104.01,0.416,time_exit,2889.0299999999993,27889.03,12889.029999999999
2024-05-20,2024-05-24,31.4757,32.0196,30.687,449.9683,432.873,432.6901,317,9977.79,172.41,172.41,0.69,time_exit,3061.439999999999,28061.44,13061.439999999999
2024-06-10,2024-06-14,33.2347,36.3411,32.4014,459.7805,450.2675,437.1804,300,9970.41,931.93,931.93,3.728,time_exit,3993.369999999999,28993.37,13993.369999999999
2024-06-17,2024-06-20,37.6591,36.7157,36.7157,479.7907,457.0673,440.0198,265,9979.67,-250.0,-250.0,-1.0,stop_loss,3743.369999999999,28743.37,13743.369999999999
2024-07-01,2024-07-05,36.9031,40.1492,35.9772,477.4425,468.5102,445.3376,270,9963.83,876.47,876.47,3.506,time_exit,4619.839999999999,29619.84,14619.84
2024-07-08,2024-07-11,40.4148,39.4027,39.4027,492.7192,475.4467,448.4189,247,9982.46,-250.0,-250.0,-1.0,stop_loss,4369.839999999999,29369.84,14369.84
2024-08-19,2024-08-22,35.0685,34.1913,34.1913,476.7986,454.8202,464.9064,285,9994.52,-250.0,-250.0,-1.0,stop_loss,4119.839999999999,29119.84,14119.84
2024-09-16,2024-09-20,32.6831,34.493,31.8634,468.8431,465.8785,468.4575,305,9968.33,552.04,552.04,2.208,time_exit,4671.879999999999,29671.879999999997,14671.88
2024-09-23,2024-09-27,34.7488,35.4923,33.8777,479.2246,465.6589,468.3145,287,9972.91,213.38,213.38,0.854,time_exit,4885.259999999999,29885.26,14885.259999999998
2024-09-30,2024-10-01,35.7686,34.8726,34.8726,484.2148,469.0532,468.9877,279,9979.44,-250.0,-250.0,-1.0,stop_loss,4635.259999999999,29635.26,14635.259999999998
2024-10-14,2024-10-15,37.5992,36.6558,36.6558,493.5703,481.5014,468.484,265,9963.8,-250.0,-250.0,-1.0,stop_loss,4385.259999999999,29385.26,14385.259999999998
2024-10-21,2024-10-23,37.0318,36.1059,36.1059,491.5068,485.0636,469.0536,270,9998.58,-250.0,-250.0,-1.0,stop_loss,4135.259999999999,29135.26,14135.259999999998
2024-11-18,2024-11-22,37.3871,38.6108,36.4507,496.0704,495.6012,481.5856,267,9982.34,326.73,326.73,1.307,time_exit,4461.99,29461.989999999998,14461.99
2024-12-02,2024-12-06,40.698,43.2934,39.6776,511.2198,501.973,485.8084,245,9971.0,635.88,635.88,2.544,time_exit,5097.87,30097.87,15097.869999999999
2024-12-16,2024-12-18,46.0319,44.8798,44.8798,533.9191,511.9327,495.3373,217,9988.93,-250.0,-250.0,-1.0,stop_loss,4847.87,29847.87,14847.869999999999
2024-12-23,2024-12-27,42.1105,41.0556,41.0556,519.5765,516.4662,498.8202,237,9980.18,-250.0,-250.0,-1.0,stop_loss,4597.87,29597.87,14597.869999999999
2025-01-06,2025-01-07,42.1847,41.1299,41.1299,521.2358,519.4848,503.205,237,9997.78,-250.0,-250.0,-1.0,stop_loss,4347.87,29347.87,14347.869999999999
2025-02-10,2025-02-12,42.3976,41.3338,41.3338,525.9162,518.4203,513.7376,235,9963.44,-250.0,-250.0,-1.0,stop_loss,4097.87,29097.87,14097.869999999999
2025-05-12,2025-05-16,32.8255,35.477,32.0031,505.4036,467.9589,481.0791,304,9978.95,806.04,806.04,3.224,time_exit,4903.91,29903.91,14903.91
2025-05-19,2025-05-20,35.5713,34.6816,34.6816,519.4954,485.8811,480.4149,281,9995.54,-250.0,-250.0,-1.0,stop_loss,4653.91,29653.91,14653.91
2025-06-02,2025-06-06,35.5564,36.8474,34.6667,520.6897,507.0815,479.4595,281,9991.35,362.76,362.76,1.451,time_exit,5016.67,30016.67,15016.67
2025-06-09,2025-06-13,37.0112,36.0853,36.0853,528.1436,517.7588,481.8205,270,9993.03,-250.0,-250.0,-1.0,stop_loss,4766.67,29766.67,14766.67
2025-06-16,2025-06-17,37.6369,36.6935,36.6935,531.7162,521.6724,486.1641,265,9973.77,-250.0,-250.0,-1.0,stop_loss,4516.67,29516.67,14516.67
2025-06-23,2025-06-27,37.0907,40.5405,36.1613,529.6832,524.0522,489.259,269,9977.39,928.01,928.01,3.712,time_exit,5444.68,30444.68,15444.68
2025-06-30,2025-07-01,41.3272,40.2899,40.2899,549.5992,531.0952,493.8947,241,9959.86,-250.0,-250.0,-1.0,stop_loss,5194.68,30194.68,15194.68
2025-07-14,2025-07-16,42.1289,41.074,41.074,554.1523,542.0977,507.7457,237,9984.54,-250.0,-250.0,-1.0,stop_loss,4944.68,29944.68,14944.68
2025-07-21,2025-07-22,43.8517,42.7552,42.7552,562.0829,549.9714,515.743,228,9998.18,-250.0,-250.0,-1.0,stop_loss,4694.68,29694.68,14694.68
2025-07-28,2025-08-01,44.7081,43.587,43.587,566.0382,555.8336,525.0414,223,9969.9,-250.0,-250.0,-1.0,stop_loss,4444.68,29444.68,14444.68
2025-08-04,2025-08-08,43.5479,45.8881,42.4562,562.0131,558.8519,532.0553,229,9972.48,535.91,535.91,2.144,time_exit,4980.59,29980.59,14980.59
2025-08-18,2025-08-19,46.3761,45.2133,45.2133,574.975,566.9852,544.3937,215,9970.86,-250.0,-250.0,-1.0,stop_loss,4730.59,29730.59,14730.59
2025-09-08,2025-09-12,46.3711,48.1786,45.2083,576.7285,571.2668,555.5917,215,9969.79,388.6,388.6,1.554,time_exit,5119.1900000000005,30119.190000000002,15119.19
2025-09-15,2025-09-17,49.4084,48.1708,48.1708,589.4911,572.9186,559.8003,202,9980.5,-250.0,-250.0,-1.0,stop_loss,4869.1900000000005,29869.190000000002,14869.19
2025-09-22,2025-09-23,52.142,50.8331,50.8331,600.6677,579.4548,564.8392,191,9959.12,-250.0,-250.0,-1.0,stop_loss,4619.1900000000005,29619.190000000002,14619.19
2025-10-13,2025-10-14,51.4492,50.1606,50.1606,600.4782,598.2853,577.4436,194,9981.15,-250.0,-250.0,-1.0,stop_loss,4369.1900000000005,29369.190000000002,14369.19
2025-10-20,2025-10-22,53.7718,52.4204,52.4204,609.9839,600.2992,580.9061,185,9947.78,-250.0,-250.0,-1.0,stop_loss,4119.1900000000005,29119.190000000002,14119.19
2025-10-27,2025-10-31,58.028,58.1726,56.5746,626.4919,604.7932,584.8237,172,9980.82,24.86,24.86,0.099,time_exit,4144.05,29144.05,14144.05
2025-11-10,2025-11-11,56.174,54.7695,54.7695,621.6442,615.0002,593.9055,178,9998.98,-250.0,-250.0,-1.0,stop_loss,3894.05,28894.05,13894.05
2025-12-01,2025-12-05,53.8764,55.9697,52.5251,615.5996,609.4194,601.241,185,9967.14,387.25,387.25,1.549,time_exit,4281.3,29281.3,14281.3
2025-12-29,2025-12-31,54.4001,53.0339,53.0339,620.0881,617.93,611.3277,183,9955.21,-250.0,-250.0,-1.0,stop_loss,4031.3,29031.3,14031.3
2026-01-12,2026-01-14,55.7977,54.4011,54.4011,626.3802,616.94,613.8273,179,9987.8,-250.0,-250.0,-1.0,stop_loss,3781.3,28781.3,13781.3
2026-01-26,2026-01-29,54.9891,53.6079,53.6079,624.6724,619.8909,616.2831,181,9953.02,-250.0,-250.0,-1.0,stop_loss,3531.3,28531.3,13531.3
2026-02-02,2026-02-03,55.009,53.6278,53.6278,625.3515,622.3962,617.0758,181,9956.64,-250.0,-250.0,-1.0,stop_loss,3281.3,28281.3,13281.3
2026-04-13,2026-04-17,50.66,58.59,49.391,617.39,589.6338,605.1029,197,9980.02,1562.21,1562.21,6.249,time_exit,4843.51,29843.510000000002,14843.51
