entry_date,exit_date,direction,entry_price,exit_price,stop_price,shares,notional,gross_pnl,net_pnl,R_multiple,exit_reason,cum_pnl,equity
2022-10-17,2022-10-21,LONG,9.217,8.9864,8.9864,1084,9991.22,-250.0,-250.0,-1.0,stop_loss,1401.5999999999995,11401.599999999999
2022-10-24,2022-10-27,LONG,10.1578,9.9037,9.9037,984,9995.27,-250.0,-250.0,-1.0,stop_loss,1151.5999999999995,11151.599999999999
2022-11-07,2022-11-09,LONG,8.8445,8.6233,8.6233,1130,9994.28,-250.0,-250.0,-1.0,stop_loss,901.5999999999995,10901.599999999999
2022-12-12,2022-12-14,LONG,10.3393,10.0807,10.0807,967,9998.07,-250.0,-250.0,-1.0,stop_loss,651.5999999999995,10651.599999999999
2023-01-23,2023-01-25,LONG,10.4313,10.1704,10.1704,958,9993.22,-250.0,-250.0,-1.0,stop_loss,401.59999999999945,10401.599999999999
2023-02-06,2023-02-09,LONG,11.9387,11.64,11.64,837,9992.67,-250.0,-250.0,-1.0,stop_loss,151.59999999999945,10151.599999999999
2023-02-13,2023-02-14,LONG,11.9771,11.6773,11.6773,834,9988.88,-250.0,-250.0,-1.0,stop_loss,-98.40000000000055,9901.599999999999
2023-03-13,2023-03-24,LONG,10.2393,12.467,9.9832,976,9993.58,2174.19,2174.19,8.697,time_exit,2075.7899999999995,12075.789999999999
2023-04-03,2023-04-05,LONG,13.5485,13.2098,13.2098,738,9998.82,-250.0,-250.0,-1.0,stop_loss,1825.7899999999995,11825.789999999999
2023-04-10,2023-04-12,LONG,13.2154,12.8847,12.8847,756,9990.82,-250.0,-250.0,-1.0,stop_loss,1575.7899999999995,11575.789999999999
2023-04-17,2023-04-20,LONG,13.2781,12.9461,12.9461,753,9998.44,-250.0,-250.0,-1.0,stop_loss,1325.7899999999995,11325.789999999999
2023-05-01,2023-05-02,LONG,13.6016,13.2615,13.2615,735,9997.21,-250.0,-250.0,-1.0,stop_loss,1075.7899999999995,11075.789999999999
2023-05-08,2023-05-19,LONG,13.732,15.3254,13.3886,728,9996.91,1159.98,1159.98,4.64,time_exit,2235.7699999999995,12235.77
2023-05-22,2023-05-23,LONG,15.4847,15.0971,15.0971,645,9987.65,-250.0,-250.0,-1.0,stop_loss,1985.7699999999995,11985.77
2023-06-05,2023-06-07,LONG,17.8169,17.3712,17.3712,561,9995.26,-250.0,-250.0,-1.0,stop_loss,1735.7699999999995,11735.77
2023-06-12,2023-06-26,LONG,18.5846,18.1199,18.1199,538,9998.5,-250.0,-250.0,-1.0,stop_loss,1485.7699999999995,11485.77
2023-07-03,2023-07-06,LONG,19.9947,19.4947,19.4947,500,9997.37,-250.0,-250.0,-1.0,stop_loss,1235.7699999999995,11235.77
2023-07-10,2023-07-21,LONG,19.3263,20.6777,18.8428,517,9991.7,698.67,698.67,2.795,time_exit,1934.4399999999996,11934.439999999999
2023-08-07,2023-08-08,LONG,20.421,19.9097,19.9097,489,9985.86,-250.0,-250.0,-1.0,stop_loss,1684.4399999999996,11684.439999999999
2023-08-14,2023-08-15,LONG,19.5637,19.0744,19.0744,511,9997.03,-250.0,-250.0,-1.0,stop_loss,1434.4399999999996,11434.439999999999
2023-08-21,2023-08-24,LONG,18.4835,18.0214,18.0214,541,9999.58,-250.0,-250.0,-1.0,stop_loss,1184.4399999999996,11184.439999999999
2023-09-11,2023-09-12,LONG,20.2854,19.7772,19.7772,492,9980.4,-250.0,-250.0,-1.0,stop_loss,934.4399999999996,10934.439999999999
2023-09-18,2023-09-19,LONG,19.2972,18.8146,18.8146,518,9995.97,-250.0,-250.0,-1.0,stop_loss,684.4399999999996,10684.439999999999
2023-09-25,2023-09-26,LONG,17.5473,17.1079,17.1079,569,9984.41,-250.0,-250.0,-1.0,stop_loss,434.4399999999996,10434.439999999999
2023-10-02,2023-10-03,LONG,17.7271,17.2839,17.2839,564,9998.11,-250.0,-250.0,-1.0,stop_loss,184.4399999999996,10184.439999999999
2023-10-09,2023-10-17,LONG,18.4222,17.961,17.961,542,9984.85,-250.0,-250.0,-1.0,stop_loss,-65.5600000000004,9934.439999999999
2023-10-23,2023-10-25,LONG,16.7161,16.2981,16.2981,598,9996.24,-250.0,-250.0,-1.0,stop_loss,-315.5600000000004,9684.439999999999
2023-10-30,2023-11-10,LONG,15.7051,19.8173,15.312,636,9988.43,2615.36,2615.36,10.461,time_exit,2299.7999999999997,12299.8
2023-11-13,2023-11-27,LONG,19.6374,21.4116,19.1463,509,9995.45,903.05,903.05,3.612,time_exit,3202.8499999999995,13202.849999999999
2023-12-04,2023-12-15,LONG,20.8915,23.9343,20.3685,478,9986.14,1454.47,1454.47,5.818,time_exit,4657.32,14657.32
2023-12-18,2023-12-20,LONG,24.435,23.8237,23.8237,409,9993.91,-250.0,-250.0,-1.0,stop_loss,4407.32,14407.32
2024-01-08,2024-01-22,LONG,23.8002,26.7343,23.2049,420,9996.07,1232.34,1232.34,4.929,time_exit,5639.66,15639.66
2024-01-29,2024-01-30,LONG,27.8621,27.1637,27.1637,358,9974.62,-250.0,-250.0,-1.0,stop_loss,5389.66,15389.66
2024-03-25,2024-04-02,LONG,30.3733,29.6134,29.6134,329,9992.8,-250.0,-250.0,-1.0,stop_loss,5139.66,15139.66
2024-04-22,2024-05-03,LONG,24.9493,27.7813,24.3243,400,9979.72,1132.81,1132.81,4.531,time_exit,6272.469999999999,16272.47
2024-05-06,2024-05-17,LONG,28.6927,30.8387,27.9743,348,9985.05,746.83,746.83,2.987,time_exit,7019.299999999999,17019.3
2024-05-20,2024-05-30,LONG,31.4757,30.6871,30.6871,317,9977.8,-250.0,-250.0,-1.0,stop_loss,6769.299999999999,16769.3
2024-06-10,2024-06-24,LONG,33.2347,35.2191,32.4014,300,9970.41,595.31,595.31,2.381,time_exit,7364.609999999999,17364.61
2024-07-01,2024-07-15,LONG,36.9031,39.9574,35.9771,270,9963.83,824.67,824.67,3.299,time_exit,8189.279999999999,18189.28
2024-07-22,2024-07-24,LONG,36.4752,35.5628,35.5628,274,9994.2,-250.0,-250.0,-1.0,stop_loss,7939.279999999999,17939.28
2024-08-05,2024-08-16,LONG,26.3727,33.7602,25.7131,379,9995.25,2799.86,2799.86,11.199,time_exit,10739.14,20739.14
2024-08-19,2024-08-22,LONG,35.0685,34.1913,34.1913,285,9994.52,-250.0,-250.0,-1.0,stop_loss,10489.14,20489.14
2024-09-09,2024-09-20,LONG,29.0729,34.493,28.3441,343,9972.01,1859.1,1859.1,7.436,time_exit,12348.24,22348.239999999998
2024-09-23,2024-10-01,LONG,34.7488,33.8777,33.8777,287,9972.9,-250.0,-250.0,-1.0,stop_loss,12098.24,22098.239999999998
2024-10-14,2024-10-15,LONG,37.5992,36.6558,36.6558,265,9963.8,-250.0,-250.0,-1.0,stop_loss,11848.24,21848.239999999998
2024-10-21,2024-10-23,LONG,37.0318,36.1059,36.1059,270,9998.58,-250.0,-250.0,-1.0,stop_loss,11598.24,21598.239999999998
2024-11-18,2024-12-02,LONG,37.3871,40.698,36.4507,267,9982.34,884.01,884.01,3.536,time_exit,12482.25,22482.25
2024-12-16,2024-12-18,LONG,46.0319,44.8798,44.8798,217,9988.93,-250.0,-250.0,-1.0,stop_loss,12232.25,22232.25
2024-12-23,2024-12-27,LONG,42.1105,41.0556,41.0556,237,9980.18,-250.0,-250.0,-1.0,stop_loss,11982.25,21982.25
2024-12-30,2024-12-31,LONG,40.2292,39.2212,39.2212,248,9976.85,-250.0,-250.0,-1.0,stop_loss,11732.25,21732.25
2025-01-06,2025-01-07,LONG,42.1847,41.1299,41.1299,237,9997.78,-250.0,-250.0,-1.0,stop_loss,11482.25,21482.25
2025-01-13,2025-01-27,LONG,37.64,39.1797,36.6966,265,9974.6,408.01,408.01,1.632,time_exit,11890.26,21890.260000000002
2025-02-03,2025-02-14,LONG,39.9619,44.472,38.9619,250,9990.47,1127.52,1127.52,4.51,time_exit,13017.78,23017.78
2025-03-17,2025-03-18,LONG,31.2338,30.4526,30.4526,320,9994.83,-250.0,-250.0,-1.0,stop_loss,12767.78,22767.78
2025-03-24,2025-03-26,LONG,32.7388,31.9192,31.9192,305,9985.35,-250.0,-250.0,-1.0,stop_loss,12517.78,22517.78
2025-03-31,2025-04-01,LONG,28.4511,27.7388,27.7388,351,9986.33,-250.0,-250.0,-1.0,stop_loss,12267.78,22267.78
2025-04-07,2025-04-08,LONG,20.4818,19.9695,19.9695,488,9995.12,-250.0,-250.0,-1.0,stop_loss,12017.78,22017.78
2025-05-05,2025-05-06,LONG,28.9973,28.2705,28.2705,344,9975.06,-250.0,-250.0,-1.0,stop_loss,11767.78,21767.78
2025-05-12,2025-05-23,LONG,32.8255,32.9298,32.0031,304,9978.95,31.7,31.7,0.127,time_exit,11799.480000000001,21799.480000000003
2025-06-02,2025-06-13,LONG,35.5564,36.1622,34.6667,281,9991.35,170.22,170.22,0.681,time_exit,11969.7,21969.7
2025-06-16,2025-06-17,LONG,37.6369,36.6935,36.6935,265,9973.77,-250.0,-250.0,-1.0,stop_loss,11719.7,21719.7
2025-06-23,2025-07-07,LONG,37.0907,41.2874,36.1613,269,9977.39,1128.91,1128.91,4.516,time_exit,12848.61,22848.61
2025-07-14,2025-07-16,LONG,42.1289,41.074,41.074,237,9984.54,-250.0,-250.0,-1.0,stop_loss,12598.61,22598.61
2025-07-21,2025-07-22,LONG,43.8517,42.7552,42.7552,228,9998.18,-250.0,-250.0,-1.0,stop_loss,12348.61,22348.61
2025-07-28,2025-08-01,LONG,44.7081,43.587,43.587,223,9969.9,-250.0,-250.0,-1.0,stop_loss,12098.61,22098.61
2025-08-04,2025-08-15,LONG,43.5479,46.4359,42.4562,229,9972.48,661.34,661.34,2.645,time_exit,12759.95,22759.95
2025-08-18,2025-08-19,LONG,46.3761,45.2133,45.2133,215,9970.86,-250.0,-250.0,-1.0,stop_loss,12509.95,22509.95
2025-09-08,2025-09-19,LONG,46.3711,51.2756,45.2083,215,9969.79,1054.47,1054.47,4.218,time_exit,13564.42,23564.42
2025-09-22,2025-09-23,LONG,52.142,50.8331,50.8331,191,9959.12,-250.0,-250.0,-1.0,stop_loss,13314.42,23314.42
2025-10-13,2025-10-14,LONG,51.4492,50.1606,50.1606,194,9981.15,-250.0,-250.0,-1.0,stop_loss,13064.42,23064.42
2025-10-20,2025-10-22,LONG,53.7718,52.4204,52.4204,185,9947.78,-250.0,-250.0,-1.0,stop_loss,12814.42,22814.42
2025-10-27,2025-11-04,LONG,58.028,56.5746,56.5746,172,9980.82,-250.0,-250.0,-1.0,stop_loss,12564.42,22564.42
2025-11-10,2025-11-11,LONG,56.174,54.7695,54.7695,178,9998.98,-250.0,-250.0,-1.0,stop_loss,12314.42,22314.42
2025-11-24,2025-11-25,LONG,50.916,49.6405,49.6405,196,9979.53,-250.0,-250.0,-1.0,stop_loss,12064.42,22064.42
2025-12-01,2025-12-12,LONG,53.8764,52.5251,52.5251,185,9967.14,-250.0,-250.0,-1.0,stop_loss,11814.42,21814.42
2025-12-29,2025-12-31,LONG,54.4001,53.0339,53.0339,183,9955.21,-250.0,-250.0,-1.0,stop_loss,11564.42,21564.42
2026-01-12,2026-01-14,LONG,55.7977,54.4011,54.4011,179,9987.8,-250.0,-250.0,-1.0,stop_loss,11314.42,21314.42
2026-01-26,2026-01-29,LONG,54.9891,53.6079,53.6079,181,9953.02,-250.0,-250.0,-1.0,stop_loss,11064.42,21064.42
2026-02-02,2026-02-03,LONG,55.009,53.6278,53.6278,181,9956.64,-250.0,-250.0,-1.0,stop_loss,10814.42,20814.42
2026-02-09,2026-02-11,LONG,51.6546,50.3593,50.3593,193,9969.34,-250.0,-250.0,-1.0,stop_loss,10564.42,20564.42
2026-03-02,2026-03-03,LONG,49.618,48.3742,48.3742,201,9973.21,-250.0,-250.0,-1.0,stop_loss,10314.42,20314.42
2026-03-09,2026-03-12,LONG,49.3085,48.0709,48.0709,202,9960.31,-250.0,-250.0,-1.0,stop_loss,10064.42,20064.42
2026-03-16,2026-03-18,LONG,47.3817,46.1968,46.1968,211,9997.53,-250.0,-250.0,-1.0,stop_loss,9814.42,19814.42
2026-04-06,2026-04-07,LONG,44.1,42.9938,42.9938,226,9966.6,-250.0,-250.0,-1.0,stop_loss,9564.42,19564.42
2026-04-13,2026-04-24,LONG,50.66,62.56,49.391,197,9980.02,2344.3,2344.3,9.377,time_exit,11908.720000000001,21908.72
